Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4472.934	4349.38	4518.79	U(4.520,1e-300)
t_n248_LUCA	4426.014	4262.97	4508.2	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n249	4293.567	3937.12	4476.43	0
t_n250	4136.651	3655.74	4422.24	0
t_n251	2757.193	646	4180.31	0
t_n252	1377.837	51.34	3492.43	0
t_n253	3967.974	3400.31	4344.77	0
t_n254	3798.803	3174.13	4253.43	0
t_n255	3546.013	2759.76	4127.24	0
t_n256	3293.703	2412.72	3978.2	0
t_n257	2473.855	931.4	3642.57	0
t_n258	1649.271	303.43	3140.21	0
t_n259	825.459	28.34	2373.67	0
t_n260	2963.055	1962.12	3782.49	0
t_n261	2541.63	1407.77	3521.72	0
t_n262	1908.339	650.29	3127.84	0
t_n263	1274.5	223	2628.06	0
t_n264	637.91	20.67	1931.69	0
t_n265	1972.767	448.3	3340.32	0
t_n266	985.471	36.81	2615.86	0
t_n267	3386.614	2494.7	4056.81	0
t_n268_TG-EUKARYA-ARCH	2679.898	1890.66	3399.11	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n269_LECA	1830.853	1635.14	1942.59	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n270	1555.79	990.7	1869.9	0
t_n271	1229.99	668.24	1747.36	0
t_n272_FUNGI	885.134	423.07	1524.93	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n273	443.093	19.79	1169.57	0
t_n274_METAZOA	593.957	575.74	609.14	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n275_EUMETAZOA	574.929	561.79	590.32	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n276	287.789	14.42	560.49	0
t_n277	777.516	38.36	1652.57	0
t_n278	1735.964	1466.88	1897.37	0
t_n279	1636.96	1324.95	1850.3	0
t_n280_ARCHAEPLASTIDA	1507.618	1151.98	1783.19	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n281	1235.85	704.21	1664.61	0
t_n282	963.854	512.27	1495.2	0
t_n283_EMBRYOPHYTA	473.749	432.61	515.43	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n284_EUDICOT-MONOCOT	187.75	128.11	247.22	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n285	641.755	136	1267.03	0
t_n286	320.705	10.96	938.68	0
t_n287	1331.682	873.25	1693.06	0
t_n288	666.844	32.28	1434.97	0
t_n289	1339.163	789.68	1744.26	0
t_n290	831.245	168.07	1513.24	0
t_n291	324.401	10.94	949.48	0
t_n292_CG-FORAMINIFERA	914.898	538.86	1505	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n293	816.917	40.14	1707.86	0
t_n294	1785.223	409.95	3068.1	0
t_n295	893.567	33.7	2396.28	0
t_n296	2706.935	1282.7	3763.13	0
t_n297	2031.411	644.75	3366.49	0
t_n298	1354.852	223.39	2836.08	0
t_n299	678.687	21.58	2072.4	0
t_n300	3577.843	2044.69	4356.47	0
t_n301	2504.671	779.32	4002.55	0
t_n302	1071.542	43.77	2860.67	0
t_n303	1074.725	42.17	2858.3	0
t_n304	4354.992	4128.09	4485	0
t_n305	4079.306	3502.42	4415.98	0
t_n306	2726.005	643.33	4162.32	0
t_n307	3768.747	3167.28	4283.67	0
t_n308_TG-OXYPHOTOBACTERIA	3434.665	2976.33	4039.22	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n309_CG-OXYPHOTOBACTERIA	2985.852	2232.53	3458.28	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n310	2620.669	1811.37	3311.49	0
t_n311	2257.03	1517.85	3080.45	0
t_n312_ARCHAEPLASTIDA-DUP1	1507.618	1151.98	1783.19	[#6]
t_n313	963.854	512.27	1495.2	0
t_n314_EMBRYOPHYTA-DUP1	473.749	432.61	515.43	[#5]
