Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4472.676	4347.66	4518.76	U(4.520,1e-300)
t_n248_LUCA	4425.642	4262.31	4508.28	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n249	4292.991	3936	4476.59	0
t_n250	4136.659	3650.32	4422.51	0
t_n251	2754.081	641.33	4181.93	0
t_n252	1377.058	51.15	3495.88	0
t_n253	3967.802	3394.18	4346.12	0
t_n254	3799.347	3169.73	4255.37	0
t_n255	3545.968	2757.43	4125.16	0
t_n256	3293.508	2410.07	3977.99	0
t_n257	2470.181	933.26	3639.47	0
t_n258	1640.427	298.91	3144.77	0
t_n259	820.761	27.6	2376.41	0
t_n260	2963.222	1958.03	3779.95	0
t_n261	2538.73	1401.41	3521.73	0
t_n262	1903.198	642.66	3129.7	0
t_n263	1271.489	219.33	2631.2	0
t_n264	636.619	20.78	1931.81	0
t_n265	1974.356	443.91	3346.93	0
t_n266	984.92	35.56	2620.24	0
t_n267	3383.616	2486.69	4061.7	0
t_n268_TG-EUKARYA-ARCH	2676.04	1889.92	3400.12	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n269_LECA	1831.05	1637.71	1942.74	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n270	1555.597	990.28	1870.52	0
t_n271	1229.388	667.65	1749.34	0
t_n272_FUNGI	886.007	422.74	1528.08	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n273	443.839	19.99	1168.45	0
t_n274_METAZOA	593.966	575.72	609.14	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n275_EUMETAZOA	574.869	561.76	590.35	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n276	287.713	13.98	560.25	0
t_n277	776.039	38.12	1652.83	0
t_n278	1736.043	1466.55	1898.72	0
t_n279	1637.432	1324.91	1852.19	0
t_n280_ARCHAEPLASTIDA	1508.09	1151.16	1785.08	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n281	1236.206	704.16	1664.89	0
t_n282	964.86	512.12	1496.92	0
t_n283_EMBRYOPHYTA	473.856	432.66	515.44	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n284_EUDICOT-MONOCOT	187.817	128.22	247.29	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n285	642.794	133.93	1265.25	0
t_n286	321.217	11.05	935.06	0
t_n287	1332.181	874.03	1694.73	0
t_n288	668.717	32.55	1437.81	0
t_n289	1340.319	788.31	1747.13	0
t_n290	831.959	165.55	1518.35	0
t_n291	324	10.52	944.42	0
t_n292_CG-FORAMINIFERA	914.904	538.17	1506.44	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n293	819.819	39.91	1708.17	0
t_n294	1783.598	399.8	3057.8	0
t_n295	892.764	32.24	2390.08	0
t_n296	2707.787	1284.45	3767.43	0
t_n297	2030.967	636.45	3363.38	0
t_n298	1355.593	226.16	2836.25	0
t_n299	676.445	20.78	2075.43	0
t_n300	3576.696	2053.7	4354.4	0
t_n301	2502.618	772.4	4000.14	0
t_n302	1070.46	42.46	2859.33	0
t_n303	1072.747	42.3	2862.16	0
t_n304	4354.562	4126.18	4485.3	0
t_n305	4078.572	3501.29	4417.19	0
t_n306	2715.107	643.81	4158.31	0
t_n307	3768.161	3168.64	4283.74	0
t_n308_TG-OXYPHOTOBACTERIA	3432.808	2976.26	4033.74	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n309_CG-OXYPHOTOBACTERIA	2985.068	2234.04	3459.02	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n310	2622.069	1815.89	3313.57	0
