Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4314.041	3856.12	4514.21	U(4.520,1e-300)
t_n248_LUCA	4003.087	3467.36	4434.33	B(3.3470,4.5200,1E-300,1E-300)
t_n249	3836.621	3315.4	4324.58	0
t_n250	3710.73	3010.57	4259.18	0
t_n251	1627.828	432.97	3871.81	0
t_n252	663.857	74.3	1846.92	0
t_n253	3546.156	2475.07	4196.07	0
t_n254	3330.432	2129.41	4123.56	0
t_n255	2514.355	1319.47	3918.56	0
t_n256	1934.329	1017.57	3572.31	0
t_n257	1197.689	475.19	2443.13	0
t_n258	739.587	178.87	1661.9	0
t_n259	413.161	42.51	1163	0
t_n260	1476.74	586.3	2923.9	0
t_n261	1059.505	484.4	1820.14	0
t_n262	749.906	233.41	1591.05	0
t_n263	525.472	148.32	1253.22	0
t_n264	321.664	25.74	604.15	0
t_n265	864.963	212.35	1742.99	0
t_n266	462.708	54.49	1293.62	0
t_n267	2949.592	1844	3951.94	0
t_n268_TG-EUKARYA-ARCH	2369.432	1700.36	3321.71	B(1.6191,3.4480,1E-300,1E-300)
t_n269_LECA	1746.309	1446.18	1907.45	B(1.0856,1.8796,0.0250,0.0250)
t_n270	1518.153	986.23	1850.75	0
t_n271	1259.686	603.66	1764.62	0
t_n272_FUNGI	920.293	445.92	1560.06	B(0.3921,1.8910,1E-300,0.0250)
t_n273	472.551	67.07	1124.07	0
t_n274_METAZOA	593.849	575.56	609.16	B(0.5740,0.6090,1E-300,0.0250)
t_n275_EUMETAZOA	574.967	561.76	590.4	B(0.5611,0.5908,1E-300,0.0250)
t_n276	375.545	50.97	578.73	0
t_n277	700.876	117.57	1639.26	0
t_n278	1637.473	1284.15	1868.2	0
t_n279	1546.554	1175.2	1833.73	0
t_n280_ARCHAEPLASTIDA	1382.068	1052.57	1761.22	B(1.0300,1.8796,1E-300,1E-300)
t_n281	1006.218	561.35	1608.54	0
t_n282	735.204	471.99	1415.7	0
t_n283_EMBRYOPHYTA	473.272	432.65	515.33	B(0.4305,0.5155,1E-300,0.0250)
t_n284_EUDICOT-MONOCOT	187.62	128.21	247.37	B(0.1250,0.2472,1E-300,0.0250)
t_n285	529.377	162.81	1106.61	0
t_n286	328.372	27.95	594.78	0
t_n287	810.056	215.8	1551.17	0
t_n288	442.762	54.82	1152.29	0
t_n289	1299.387	597.84	1756.4	0
t_n290	775.2	210.36	1544.77	0
t_n291	429.905	46.44	1109.73	0
t_n292_CG-FORAMINIFERA	936.661	535.64	1538.16	B(0.5225,1.8910,1E-300,1E-300)
t_n293	749.561	114.1	1695.89	0
t_n294	1162.489	368.8	2246.24	0
t_n295	561.732	66.98	1581.6	0
t_n296	1659.361	573.93	3345.39	0
t_n297	1056.926	445.89	1997.94	0
t_n298	672.945	165.3	1599.12	0
t_n299	385.81	34.46	1077.03	0
t_n300	2308.055	583.37	4076.94	0
t_n301	1322.484	460.33	3516.01	0
t_n302	598.807	79.4	1668.37	0
t_n303	597.663	74.32	1678.23	0
t_n304	3880.508	3393.34	4343.78	0
t_n305	3761.032	3243.12	4266.62	0
t_n306	1159.159	134	3714.64	0
t_n307	3630.028	3084.35	4196	0
t_n308_TG-OXYPHOTOBACTERIA	3422.849	2969.64	4067.56	B(2.945,4.5200,1E-300,1E-300)
t_n309_CG-OXYPHOTOBACTERIA	2769.512	2032.45	3435.46	B(2.0136,3.4480,0.0250,0.0250)
t_n310	2100.302	1412.55	3222.38	0
t_n311	1756.649	1238.16	2832.45	0
t_n312_ARCHAEPLASTIDA	1471.784	1068.73	1834.99	B(1.0300,1.8796,1E-300,1E-300)
t_n313	998.603	500.91	1671.63	0
t_n314_EMBRYOPHYTA	474.343	432.73	515.56	B(0.4305,0.5155,1E-300,0.0250)
t_n315_EUDICOT-MONOCOT	187.909	128.2	247.27	B(0.1250,0.2472,1E-300,0.0250)
t_n316	650.774	181.36	1429.07	0
t_n317	380.904	37.13	908.35	0
t_n318	1060.111	502.77	1694.43	0
t_n319	677.729	184.7	1468.57	0
t_n320	392.72	40.82	977.75	0
t_n321	533.275	77.01	1353.41	0
t_n322	1249.922	551.03	1871.75	0
t_n323	768.499	193.49	1623.21	0
t_n324	426.351	43.75	1158.31	0
t_n325	596.498	89.96	1534.88	0
t_n326	1084.1	133.77	3458.5	0
t_n327	3753.141	3119.84	4275.36	0
t_n328	3445.066	1975.44	4194.33	0
t_n329_TG-EUKARYA-MITO	2876.71	1591.32	4046.2	B(1.0856,4.5200,0.0250,1E-300)
t_n330	1911.176	1018.75	3551.54	0
t_n331	1355.296	598.81	2478.18	0
t_n332_FUNGI	884.006	411.54	1632.14	B(0.3921,1.8910,1E-300,0.0250)
t_n333_METAZOA	593.711	575.59	609.08	B(0.5740,0.6090,1E-300,0.0250)
t_n334_EUMETAZOA	574.962	561.79	590.39	B(0.5611,0.5908,1E-300,0.0250)
t_n335	376.439	52.42	579.09	0
t_n336	774.752	119.17	1821.53	0
t_n337	1978.206	1231.24	3538.05	0
t_n338_ARCHAEPLASTIDA	1450.511	1058.11	1838.56	B(1.0300,1.8796,1E-300,1E-300)
t_n339	981.698	499.12	1673.73	0
t_n340_EMBRYOPHYTA	474.137	432.63	515.48	B(0.4305,0.5155,1E-300,0.0250)
t_n341_EUDICOT-MONOCOT	187.595	128.12	247.29	B(0.1250,0.2472,1E-300,0.0250)
t_n342	641.436	180.21	1419.68	0
t_n343	376.937	35.22	878.96	0
t_n344	660.243	108.68	1562.24	0
t_n345	794.663	121.8	1830.97	0
t_n346	1949.666	577.67	3862.74	0
