Mean_time	Mean_qlow	Mean_qup	Priors
t_n242_ROOT	4480.942	4379.79	4518.98	U(4.520,1e-300)
t_n243_LUCA	4153.652	3969.63	4307.44	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n244	3495.256	3210.18	3763.95	0
t_n245	3430.235	3143.96	3701.33	0
t_n246	2397.898	1516.88	3129.61	0
t_n247	2080.894	1246.91	2830.34	0
t_n248	3232.538	2948.35	3508.72	0
t_n249	2965.213	2690.48	3239.13	0
t_n250	2817.833	2519.67	3110.71	0
t_n251	2755.392	2457.53	3048.57	0
t_n252	2249.426	1757.15	2670.9	0
t_n253	667.512	424.84	997.5	0
t_n254	348.221	188.98	576.84	0
t_n255	2442.04	2114.86	2762.69	0
t_n256	1865.95	1490.64	2243.81	0
t_n257	1614.791	1217.29	2018.5	0
t_n258	1199.466	798.05	1633.12	0
t_n259	915.304	507.31	1382.05	0
t_n260	2027.348	1612.59	2416.65	0
t_n261	1191.504	732.1	1695	0
t_n262	2684.919	2410.79	2963.74	0
t_n263_TG-EUKARYA-ARCH	2558.43	2282.71	2842.66	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n264_LECA	1741.868	1565.17	1885.46	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n265	1597.023	1399.14	1781.69	0
t_n266	1342.5	1132.13	1553.06	0
t_n267_FUNGI	915.612	710.06	1137.09	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n268	604.526	395.26	840.76	0
t_n269_METAZOA	604.135	590.62	610.68	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n270_EUMETAZOA	568.298	561.32	583.31	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n271	437.981	334.79	517.2	0
t_n272	627.089	413.44	888.55	0
t_n273	1670.498	1493.98	1827.76	0
t_n274	1583.543	1413.86	1744.67	0
t_n275_ARCHAEPLASTIDA	1430.107	1272.28	1588.01	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n276	1311.909	1134.76	1487.19	0
t_n277	1067.75	909.07	1236.96	0
t_n278_EMBRYOPHYTA	480.256	434.5	516.11	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n279_EUDICOT-MONOCOT	240.653	213.7	256.86	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n280	956.793	792.67	1130.56	0
t_n281	293.707	195.52	417.18	0
t_n282	1091.674	914.32	1271.64	0
t_n283	873.918	574.58	1127.08	0
t_n284	1390.259	1181.41	1587.28	0
t_n285	1262.329	984.48	1503.62	0
t_n286	744.222	518.79	976.43	0
t_n287_CG-FORAMINIFERA	808.125	583.46	1057.3	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n288	591.409	372.72	867.08	0
t_n289	2194.538	1798.68	2548.02	0
t_n290	1826.485	1348.06	2258.09	0
t_n291	2464.982	2116.87	2789.7	0
t_n292	2248.992	1773.64	2642.96	0
t_n293	855.036	527.44	1277.13	0
t_n294	541.368	246.42	953.89	0
t_n295	3206.623	2781.13	3555.45	0
t_n296	2874.328	2276.48	3342.35	0
t_n297	1794.815	1018.52	2566.74	0
t_n298	2207.294	1495.33	2841.12	0
t_n299	3358.595	3189.79	3566.79	0
t_n300	3317.388	3154.96	3523.17	0
t_n301	2990.103	2488.91	3320.89	0
t_n302	3132.131	3014.17	3311.35	0
t_n303_TG-OXYPHOTOBACTERIA	3005.619	2946.66	3153.28	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n304_CG-OXYPHOTOBACTERIA	2181.775	1977.03	2486.33	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n305	1907.17	1668.93	2196.56	0
t_n306	1853.895	1619.11	2137.42	0
t_n307_ARCHAEPLASTIDA-DUP1	1430.107	1272.28	1588.01	[#6]
t_n308	1067.75	909.07	1236.96	0
t_n309_EMBRYOPHYTA-DUP1	480.256	434.5	516.11	[#5]
t_n310_EUDICOT-MONOCOT-DUP1	240.653	213.7	256.86	[#4]
t_n311	956.793	792.67	1130.56	0
t_n312	293.707	195.52	417.18	0
t_n313	1091.674	914.32	1271.64	0
t_n314	890.585	633.89	1132.41	0
t_n315	744.222	518.79	976.43	0
t_n316	770.245	316.77	1126.78	0
t_n317	870.348	601.24	1221.71	0
t_n318	678.605	448.08	985.35	0
t_n319	442.892	253.74	704.68	0
t_n320	710.313	348.04	1100.33	0
t_n321	534.151	264.72	961.67	0
t_n322	3326.683	3144.33	3539.99	0
