Mean_time	Mean_qlow	Mean_qup	Priors
t_n245_ROOT	4490.376	4412.56	4519.24	U(4.520,1e-300)
t_n246_LUCA	4182.599	4024.56	4316.6	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n247	3473.86	3217.67	3718.96	0
t_n248	3392.916	3137.45	3639.4	0
t_n249	2772.494	1941.73	3289.34	0
t_n250	2480.376	1687.18	3026.39	0
t_n251	3277.909	3023.3	3525.71	0
t_n252	3009.949	2763.19	3256.23	0
t_n253	2784.562	2515.08	3050.87	0
t_n254	2681.655	2411.34	2950.63	0
t_n255	1870.985	1410.82	2309.98	0
t_n256	569.033	378.67	819.67	0
t_n257	298.173	169.21	478.58	0
t_n258	2406.315	2116.62	2693.11	0
t_n259	2041.092	1712.11	2364.46	0
t_n260	1800.554	1428.89	2159.83	0
t_n261	1270	876.8	1680.64	0
t_n262	967.04	580.5	1399.47	0
t_n263	1980.429	1623.88	2322.72	0
t_n264	949.16	607.6	1349.27	0
t_n265	2756.838	2504.64	3010.51	0
t_n266_TG-EUKARYA-ARCH	2590.375	2335.08	2850.34	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n267_LECA	1756.891	1590.56	1888.56	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n268	1538.897	1361.42	1710.06	0
t_n269	1310.216	1124.76	1496.97	0
t_n270_FUNGI	924.789	739.29	1122.45	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n271	685.247	501.96	885.66	0
t_n272_METAZOA	604.574	592.19	610.77	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n273_EUMETAZOA	567.376	561.29	580.71	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n274	420.58	331.06	493.96	0
t_n275	503.004	341.68	702.67	0
t_n276	1678.445	1512.47	1825.59	0
t_n277	1597.974	1438.16	1748.99	0
t_n278_ARCHAEPLASTIDA	1403.504	1261.69	1546.42	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n279	1229.769	1064.33	1395.31	0
t_n280	980.826	844.46	1127.66	0
t_n281_EMBRYOPHYTA	475.881	433.52	515.37	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n282_EUDICOT-MONOCOT	236.792	204.04	254.66	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n283	824.351	682.95	976.67	0
t_n284	199.326	133.1	282.17	0
t_n285	1081.07	924.52	1241.13	0
t_n286	858.096	603.73	1080.78	0
t_n287	1333.84	1142.04	1519.51	0
t_n288	1224.648	993.81	1439.08	0
t_n289	611.289	428.6	815.43	0
t_n290_CG-FORAMINIFERA	783.513	584.54	1001.77	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n291	596.605	394.58	845.86	0
t_n292	2188.617	1827.14	2519.15	0
t_n293	1866.067	1447.8	2250.16	0
t_n294	2579.964	2254.91	2875.29	0
t_n295	2369.333	2006.8	2690.4	0
t_n296	501.351	277.05	822.3	0
t_n297	3027.513	2562.9	3402.36	0
t_n298	2677.552	2044.86	3217.42	0
t_n299	2213.092	1538.85	2797.8	0
t_n300	2087.57	1448.25	2682.58	0
t_n301	3361.304	3215.82	3536.95	0
t_n302	3298.835	3162.38	3468.79	0
t_n303	3059.282	2679.85	3318.52	0
t_n304	3153.587	3046.14	3304.59	0
t_n305_TG-OXYPHOTOBACTERIA	2987.439	2946.13	3095.18	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n306_CG-OXYPHOTOBACTERIA	2140.763	1963.59	2412.32	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n307	1842.418	1633.45	2086.79	0
t_n308	1711.195	1513.72	1941.41	0
t_n309_ARCHAEPLASTIDA-DUP1	1403.504	1261.69	1546.42	[#6]
t_n310	980.826	844.46	1127.66	0
t_n311_EMBRYOPHYTA-DUP1	475.881	433.52	515.37	[#5]
t_n312_EUDICOT-MONOCOT-DUP1	236.792	204.04	254.66	[#4]
t_n313	824.351	682.95	976.67	0
t_n314	199.326	133.1	282.17	0
