Mean_time	Mean_qlow	Mean_qup	Priors
t_n244_ROOT	4496.432	4434.46	4519.4	U(4.520,1e-300)
t_n245_LUCA	4263.249	4165.7	4342.33	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n246	3259.559	3007.67	3490.44	0
t_n247	3177.45	2923.33	3414.15	0
t_n248	2875.363	2536.3	3172.9	0
t_n249	2670.773	2265.7	3018.26	0
t_n250	2887.688	2630.82	3138.73	0
t_n251	2694.125	2439.69	2948.78	0
t_n252	2469.258	2205.57	2735.64	0
t_n253	2389.564	2124.9	2657.18	0
t_n254	1927.172	1592.66	2246.97	0
t_n255	504.821	274.45	806.91	0
t_n256	300.799	147.48	524.71	0
t_n257	2242.515	1969.87	2518.71	0
t_n258	1640.212	1305.67	1967.7	0
t_n259	1265.692	902.44	1632.01	0
t_n260	1155.084	804.67	1518.68	0
t_n261	880.563	547.75	1251.83	0
t_n262	1786.055	1462.62	2102.17	0
t_n263	760.227	459.25	1113.63	0
t_n264	2474.229	2230.51	2725.83	0
t_n265_TG-EUKARYA-ARCH	2313.11	2080.73	2558.56	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n266_LECA	1392.31	1261.81	1546.58	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n267	1289.345	1162.39	1437.58	0
t_n268	1044.602	930.19	1180.27	0
t_n269_FUNGI	686.107	562.98	819.67	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n270	541.705	423.18	672.41	0
t_n271_METAZOA	603.413	588.89	610.51	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n272_EUMETAZOA	568.281	561.33	583.27	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n273	444.201	370.35	507.93	0
t_n274	511.337	371.24	665.58	0
t_n275	1354.472	1224.76	1507.79	0
t_n276	1301.273	1179.37	1446.58	0
t_n277_ARCHAEPLASTIDA	1156.218	1050.19	1285.66	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n278	901.03	804.48	1015.61	0
t_n279_EMBRYOPHYTA	448.292	431.04	490.8	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n280_EUDICOT-MONOCOT	249.075	233.59	267.62	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n281	797.65	693.8	914.68	0
t_n282	182.397	122.3	255.69	0
t_n283	923.732	815.34	1049.08	0
t_n284	789.026	654.32	928.98	0
t_n285	1094.961	975.02	1234.03	0
t_n286	1009.118	861.95	1163.95	0
t_n287	624.927	497.64	759.71	0
t_n288_CG-FORAMINIFERA	575.578	524.4	679.79	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n289	439.981	300.55	598.51	0
t_n290	2070.768	1820.32	2328.65	0
t_n291	1939.139	1651.71	2220.04	0
t_n292	2362.211	2109.28	2622.21	0
t_n293	2226.943	1970.55	2489.83	0
t_n294	1050.249	622.91	1510.04	0
t_n295	218.687	94.96	416.72	0
t_n296	2897.456	2526.8	3218.85	0
t_n297	2775.102	2376.21	3121.57	0
t_n298	2284.107	1772.2	2734.47	0
t_n299	2389.199	1677.64	2914.82	0
t_n300	3400.642	3279.23	3533.23	0
t_n301	3365.5	3247.89	3495.54	0
t_n302	3222.571	3018.61	3395.15	0
t_n303	3157.023	3061.32	3275.43	0
t_n304_TG-OXYPHOTOBACTERIA	2976.104	2945.8	3055.09	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n305_CG-OXYPHOTOBACTERIA	2165.139	1978.19	2412.07	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n306	1688.736	1468.69	1947.87	0
t_n307	1451.527	1267.06	1676.2	0
t_n308_ARCHAEPLASTIDA-DUP1	1156.218	1050.19	1285.66	[#6]
t_n309	901.03	804.48	1015.61	0
t_n310_EMBRYOPHYTA-DUP1	448.292	431.04	490.8	[#5]
t_n311_EUDICOT-MONOCOT-DUP1	249.075	233.59	267.62	[#4]
t_n312	797.65	693.8	914.68	0
t_n313	182.397	122.3	255.69	0
t_n314	923.732	815.34	1049.08	0
t_n315	809.566	647.31	967.62	0
t_n316	624.927	497.64	759.71	0
t_n317	763.612	563.52	938.63	0
t_n318	1188.424	976.35	1420.94	0
t_n319	979.421	761.13	1213.94	0
t_n320	616.128	427.2	834.16	0
t_n321	1025.313	750.28	1291.11	0
t_n322	805.574	350.19	1407.4	0
t_n323	3344.058	3203.97	3487.91	0
t_n324	1916.259	1575.6	2352.63	0
t_n325_TG-EUKARYA-MITO	1580.081	1369.33	1857.54	[#8 B{1.0856,4.5200,0.0250,1e-300}]
t_n326	1289.345	1162.39	1437.58	0
t_n327	1044.602	930.19	1180.27	0
t_n328_FUNGI-DUP1	686.107	562.98	819.67	[#2]
t_n329_METAZOA	603.413	588.89	610.51	[#13]
t_n330_EUMETAZOA-DUP1	568.281	561.33	583.27	[#3]
t_n331	444.201	370.35	507.93	0
t_n332	511.337	371.24	665.58	0
t_n333	1360.713	1204.11	1553.63	0
t_n334_ARCHAEPLASTIDA-DUP2	1156.218	1050.19	1285.66	[#6]
t_n335	901.03	804.48	1015.61	0
t_n336_EMBRYOPHYTA-DUP2	448.292	431.04	490.8	[#5]
t_n337_EUDICOT-MONOCOT-DUP2	249.075	233.59	267.62	[#4]
t_n338	797.65	693.8	914.68	0
t_n339	182.397	122.3	255.69	0
t_n340	923.732	815.34	1049.08	0
t_n341	842.439	514.97	1151.4	0
t_n342	1617.353	1273.05	2044.01	0
t_n343	1457.063	1102.14	1884.03	0
t_n344	1251.589	938.03	1631.99	0
t_n345	1009.063	717.04	1366.69	0
t_n346	3292.414	3136.95	3445.73	0
t_n347	3096.617	2790.61	3331.22	0
t_n348	2692.974	2385.15	2961.49	0
t_n349	2616.333	2301.25	2894.89	0
t_n350	2294.451	1943.46	2608.38	0
t_n351	1275.904	853	1714.32	0
t_n352	2522.324	2183.44	2821.74	0
t_n353	2453.082	2103.88	2762.13	0
t_n354	1674.768	1074.37	2168.46	0
t_n355	1838.41	1373.02	2243.21	0
t_n356	1530.387	1052.57	1979.32	0
t_n357	1586.392	1131.76	2010.26	0
t_n358	1190.188	771.96	1626.57	0
t_n359	949.125	578.93	1369.5	0
t_n360	2064.528	1541.87	2487.48	0
t_n361	2595.142	2246.52	2893.81	0
t_n362	2197.04	1799.37	2553.51	0
t_n363	1817.634	1413.86	2193.55	0
t_n364_LUCA-DUP	4263.249	4165.7	4342.33	[#1]
t_n365	3400.642	3279.23	3533.23	0
t_n366	3344.058	3203.97	3487.91	0
t_n367	3292.414	3136.95	3445.73	0
t_n368	3019.203	2744.13	3249.98	0
t_n369	2910.796	2630.33	3150.8	0
t_n370	2820.329	2528.08	3074.37	0
t_n371	2436.83	2052.53	2770.8	0
t_n372	2239.803	1843.39	2594.35	0
t_n373	1686.723	1084.9	2206.63	0
t_n374	1817.634	1413.86	2193.55	0
t_n375	2294.451	1943.46	2608.38	0
t_n376	1275.904	853	1714.32	0
t_n377	2582.835	2167.28	2915.17	0
t_n378	2273.839	1755.38	2694.14	0
t_n379	1809.806	1187.22	2360.42	0
t_n380	2673.529	2213.19	3025.39	0
t_n381	2418.532	1886.14	2836.36	0
t_n382	1756.068	1149.34	2307.47	0
t_n383	1200.067	661.99	1790.13	0
t_n384	2704.031	2109.82	3080.66	0
t_n385	2327.094	1616.49	2840.11	0
t_n386	1916.259	1575.6	2352.63	0
t_n387_TG-EUKARYA-MITO-DUP	1580.081	1369.33	1857.54	[#8]
t_n388	1449.894	1275.83	1673.08	0
t_n389	1289.345	1162.39	1437.58	0
t_n390	1044.602	930.19	1180.27	0
t_n391_FUNGI-DUP2	686.107	562.98	819.67	[#2]
t_n392	541.705	423.18	672.41	0
t_n393_METAZOA	603.413	588.89	610.51	[#13]
t_n394_EUMETAZOA-DUP2	568.281	561.33	583.27	[#3]
t_n395	444.201	370.35	507.93	0
t_n396	511.337	371.24	665.58	0
t_n397	1360.713	1204.11	1553.63	0
t_n398_ARCHAEPLASTIDA-DUP3	1156.218	1050.19	1285.66	[#6]
t_n399	901.03	804.48	1015.61	0
t_n400_EMBRYOPHYTA-DUP3	448.292	431.04	490.8	[#5]
t_n401_EUDICOT-MONOCOT-DUP3	249.075	233.59	267.62	[#4]
t_n402	797.65	693.8	914.68	0
t_n403	182.397	122.3	255.69	0
t_n404	923.732	815.34	1049.08	0
t_n405	811.309	621.07	971.67	0
t_n406	624.927	497.64	759.71	0
t_n407	1292.478	1042.62	1577.52	0
t_n408	439.981	300.55	598.51	0
t_n409_CG-FORAMINIFERA-DUP1	575.578	524.4	679.79	[#11]
t_n410	1703.012	1350.88	2135.18	0
t_n411	1457.063	1102.14	1884.03	0
t_n412	1251.589	938.03	1631.99	0
t_n413	1009.063	717.04	1366.69	0
t_n414	3365.5	3247.89	3495.54	0
t_n415	3222.571	3018.61	3395.15	0
t_n416	2355.998	1532.51	2885.64	0
t_n417	3157.023	3061.32	3275.43	0
t_n418_TG-OXYPHOTOBACTERIA-DUP	2976.104	2945.8	3055.09	[#10]
t_n419_CG-OXYPHOTOBACTERIA-DUP	2165.139	1978.19	2412.07	[#9]
t_n420	1688.736	1468.69	1947.87	0
t_n421	1451.527	1267.06	1676.2	0
t_n422_ARCHAEPLASTIDA-DUP4	1156.218	1050.19	1285.66	[#6]
t_n423	901.03	804.48	1015.61	0
t_n424	797.65	693.8	914.68	0
t_n425_EMBRYOPHYTA-DUP4	448.292	431.04	490.8	[#5]
t_n426	923.732	815.34	1049.08	0
t_n427	822.488	636.17	979.49	0
t_n428	502.777	247.94	746.59	0
t_n429	1188.424	976.35	1420.94	0
t_n430	979.421	761.13	1213.94	0
t_n431	616.128	427.2	834.16	0
t_n432	805.574	350.19	1407.4	0
t_n433	3259.559	3007.67	3490.44	0
t_n434	3177.45	2923.33	3414.15	0
t_n435	2875.363	2536.3	3172.9	0
t_n436	2670.773	2265.7	3018.26	0
t_n437	2887.688	2630.82	3138.73	0
t_n438	2694.125	2439.69	2948.78	0
t_n439	2469.258	2205.57	2735.64	0
t_n440	2389.564	2124.9	2657.18	0
t_n441	2242.515	1969.87	2518.71	0
t_n442	1640.212	1305.67	1967.7	0
t_n443	1317.422	932.04	1696.61	0
t_n444	1088.526	741.5	1455.46	0
t_n445	1786.055	1462.62	2102.17	0
t_n446	760.227	459.25	1113.63	0
t_n447	1927.172	1592.66	2246.97	0
t_n448	504.821	274.45	806.91	0
t_n449	300.799	147.48	524.71	0
t_n450	2474.229	2230.51	2725.83	0
t_n451_TG-EUKARYA-ARCH-DUP	2313.11	2080.73	2558.56	[#7]
t_n452_LECA-DUP	1392.31	1261.81	1546.58	[#12]
t_n453	1289.345	1162.39	1437.58	0
t_n454	1044.602	930.19	1180.27	0
t_n455_FUNGI-DUP	686.107	562.98	819.67	[#2]
t_n456	541.705	423.18	672.41	0
t_n457_METAZOA	603.413	588.89	610.51	[#13]
t_n458_EUMETAZOA-DUP3	568.281	561.33	583.27	[#3]
t_n459	444.201	370.35	507.93	0
t_n460	511.337	371.24	665.58	0
t_n461	1354.472	1224.76	1507.79	0
t_n462	1301.273	1179.37	1446.58	0
t_n463_ARCHAEPLASTIDA-DUP5	1156.218	1050.19	1285.66	[#6]
t_n464	901.03	804.48	1015.61	0
t_n465_EMBRYOPHYTA-DUP5	448.292	431.04	490.8	[#5]
t_n466_EUDICOT-MONOCOT-DUP4	249.075	233.59	267.62	[#4]
t_n467	797.65	693.8	914.68	0
