Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4490.925	4414.73	4519.24	U(4.520,1e-300)
t_n248_LUCA	4180.934	4021.43	4316.26	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n249	3430.551	3162.85	3687.89	0
t_n250	3372.972	3105.09	3631.56	0
t_n251	2478.143	1660.93	3100.94	0
t_n252	2283.934	1479.22	2918.21	0
t_n253	3180.674	2915.62	3440.32	0
t_n254	2925.593	2669.02	3182.6	0
t_n255	2750.691	2483.39	3017.6	0
t_n256	2642.014	2372.75	2911.34	0
t_n257	1973.856	1513	2387.85	0
t_n258	550.741	368.95	794.18	0
t_n259	290.659	168.42	461.21	0
t_n260	2392.428	2106.93	2679.63	0
t_n261	1912.301	1581.5	2243.2	0
t_n262	1662.771	1303.48	2020.73	0
t_n263	1246.961	879.74	1634.16	0
t_n264	900.093	543.44	1303.08	0
t_n265	1984.007	1632.26	2321.24	0
t_n266	946.566	609.85	1342.84	0
t_n267	2685.392	2427.55	2948.18	0
t_n268_TG-EUKARYA-ARCH	2522.788	2264.24	2788.22	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n269_LECA	1680.677	1512.1	1853.13	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n270	1476.048	1306.66	1652.1	0
t_n271	1284.086	1109.38	1465.93	0
t_n272_FUNGI	900.942	721.45	1093.26	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n273	678.911	500.69	874.97	0
t_n274_METAZOA	605.032	593.65	610.87	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n275_EUMETAZOA	566.665	561.27	578.68	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n276	438.446	359.88	499.45	0
t_n277	526.122	365.31	722.36	0
t_n278	1620.759	1453.91	1793.14	0
t_n279	1565.785	1403.43	1735.65	0
t_n280_ARCHAEPLASTIDA	1363.407	1223.04	1510.09	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n281	1233.032	1072.45	1396.04	0
t_n282	965.293	833.01	1109.31	0
t_n283_EMBRYOPHYTA	466.801	432.15	513.13	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n284_EUDICOT-MONOCOT	239.844	212.29	256.09	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n285	849.567	715.02	995.02	0
t_n286	202.419	141.55	278.61	0
t_n287	1076.3	923.68	1234.77	0
t_n288	879.622	653.39	1080.76	0
t_n289	1325.636	1134.6	1517.65	0
t_n290	1192.973	980.37	1402.46	0
t_n291	652.211	478.08	839.41	0
t_n292_CG-FORAMINIFERA	741.104	557.55	956.41	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n293	516.276	340.44	739.45	0
t_n294	2180.847	1839.12	2502.31	0
t_n295	1791.233	1359.81	2187.17	0
t_n296	2542.072	2236.67	2832.79	0
t_n297	2276.16	1917.84	2600.53	0
t_n298	713.13	455.27	1063.76	0
t_n299	252.631	139.93	415.72	0
t_n300	3073.348	2645.04	3426.18	0
t_n301	2741.437	2206.73	3194.55	0
t_n302	2030.135	1337.9	2646.63	0
t_n303	2425.343	1843.73	2917.4	0
t_n304	3353.346	3208.28	3531.51	0
t_n305	3308.98	3170.15	3484.16	0
t_n306	3099.973	2818.09	3328.18	0
t_n307	3126.822	3027	3274.31	0
t_n308_TG-OXYPHOTOBACTERIA	2991.615	2946.24	3108.04	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n309_CG-OXYPHOTOBACTERIA	2127.215	1954.34	2396.3	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n310	1789.148	1581.33	2027.12	0
t_n311	1714.393	1512.44	1948.18	0
t_n312_ARCHAEPLASTIDA-DUP1	1363.407	1223.04	1510.09	[#6]
t_n313	965.293	833.01	1109.31	0
t_n314_EMBRYOPHYTA-DUP1	466.801	432.15	513.13	[#5]
t_n315_EUDICOT-MONOCOT-DUP1	239.844	212.29	256.09	[#4]
t_n316	849.567	715.02	995.02	0
t_n317	202.419	141.55	278.61	0
t_n318	1076.3	923.68	1234.77	0
t_n319	886.689	664.88	1097.44	0
t_n320	652.211	478.08	839.41	0
t_n321	848.969	551.6	1085.41	0
t_n322	950.418	675.57	1291.26	0
t_n323	809.501	548.86	1140.31	0
t_n324	463.041	267.96	731.75	0
t_n325	750.087	447.08	1104.26	0
t_n326	446.53	248.63	739.52	0
t_n327	3310.602	3140.19	3497.71	0
t_n328	2248.881	1938.01	2607.99	0
t_n329_TG-EUKARYA-MITO	1769.039	1562.38	2010.53	[#8 B{1.0856,4.5200,0.0250,1e-300}]
t_n330	1476.048	1306.66	1652.1	0
t_n331	1284.086	1109.38	1465.93	0
t_n332_FUNGI-DUP1	900.942	721.45	1093.26	[#2]
t_n333_METAZOA	605.032	593.65	610.87	[#13]
t_n334_EUMETAZOA-DUP1	566.665	561.27	578.68	[#3]
t_n335	438.446	359.88	499.45	0
