Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4472.763	4347.22	4518.8	U(4.520,1e-300)
t_n248_LUCA	4425.687	4262	4508.36	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n249	4293.395	3934.99	4476.45	0
t_n250	4136.857	3657.8	4421.58	0
t_n251	2759.189	654.72	4181.75	0
t_n252	1379.692	51.93	3495.1	0
t_n253	3967.753	3398.9	4345.65	0
t_n254	3799.219	3176.52	4253.68	0
t_n255	3545.807	2753.09	4124.2	0
t_n256	3291.561	2402.52	3977.76	0
t_n257	2469.137	925.85	3640.24	0
t_n258	1643.402	303.85	3138.58	0
t_n259	821.721	27.24	2383.84	0
t_n260	2962.172	1953.75	3785.32	0
t_n261	2538.685	1398.87	3524.6	0
t_n262	1904.833	647.96	3130.98	0
t_n263	1270.183	215.29	2627.19	0
t_n264	635.758	20.16	1936.04	0
t_n265	1976.811	446.08	3343.54	0
t_n266	991.109	36.39	2629.95	0
t_n267	3384.378	2490.06	4059.29	0
t_n268_TG-EUKARYA-ARCH	2677.497	1892.16	3399.14	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n269_LECA	1831.239	1639.24	1942.96	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n270	1556.736	988.09	1870.11	0
t_n271	1230.561	667.51	1747.68	0
t_n272_FUNGI	886.183	423.4	1530.72	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n273	442.315	19.4	1168.52	0
t_n274_METAZOA	593.96	575.71	609.13	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n275_EUMETAZOA	574.879	561.76	590.31	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n276	286.832	13.78	560.04	0
t_n277	779.606	36.94	1656.12	0
t_n278	1736.314	1467.22	1898.83	0
t_n279	1637.373	1326.43	1851.85	0
t_n280_ARCHAEPLASTIDA	1508.179	1150.25	1785.1	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n281	1236.078	704.51	1665.04	0
t_n282	964.514	511.61	1499.19	0
t_n283_EMBRYOPHYTA	473.739	432.64	515.45	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n284_EUDICOT-MONOCOT	187.585	128.13	247.11	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n285	642.869	132.33	1267.18	0
t_n286	321.609	11.18	933.89	0
t_n287	1331.173	868.02	1694.56	0
t_n288	664.551	32.06	1434.49	0
t_n289	1338.82	786.28	1746.44	0
t_n290	832.215	165.52	1517.62	0
t_n291	324.808	10.63	947.12	0
t_n292_CG-FORAMINIFERA	915.27	538.7	1500.87	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n293	817.556	40.07	1707.33	0
t_n294	1784.371	408.07	3062.81	0
t_n295	893.37	32.99	2387.94	0
t_n296	2705.36	1285.19	3761.74	0
t_n297	2030.132	637.68	3367.67	0
t_n298	1353.728	226.78	2827.49	0
t_n299	679.825	21.48	2078.63	0
t_n300	3577.788	2041.17	4356.25	0
t_n301	2508.81	782.41	4003.44	0
t_n302	1073.356	43.1	2854.9	0
t_n303	1075.21	42.08	2868.82	0
t_n304	4354.337	4124.39	4485.67	0
t_n305	4080.127	3501.58	4418.72	0
t_n306	2721.713	632.6	4160.35	0
t_n307	3768.78	3166.7	4284.27	0
t_n308_TG-OXYPHOTOBACTERIA	3435.912	2977.27	4040.79	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n309_CG-OXYPHOTOBACTERIA	2987.905	2238.81	3458.95	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n310	2624.848	1816.74	3313.73	0
t_n311	2260.848	1520.84	3083.73	0
t_n312_ARCHAEPLASTIDA-DUP1	1508.179	1150.25	1785.1	[#6]
t_n313	964.514	511.61	1499.19	0
t_n314_EMBRYOPHYTA-DUP1	473.739	432.64	515.45	[#5]
t_n315_EUDICOT-MONOCOT-DUP1	187.585	128.13	247.11	[#4]
t_n316	642.869	132.33	1267.18	0
t_n317	321.609	11.18	933.89	0
t_n318	1331.173	868.02	1694.56	0
t_n319	826.157	168.85	1470.32	0
t_n320	324.808	10.63	947.12	0
t_n321	666.046	31.96	1435	0
t_n322	1809.915	822.33	2785.45	0
t_n323	1204.387	242.95	2352.27	0
t_n324	602.78	19.97	1744.71	0
t_n325	905.618	41.68	2192.51	0
t_n326	1884.852	92.1	3808.79	0
t_n327	4263.129	3955.78	4449.66	0
t_n328	3960.219	3212.45	4366.53	0
t_n329_TG-EUKARYA-MITO	3481.381	2422.22	4201.59	[#8 B{1.0856,4.5200,0.0250,1e-300}]
t_n330	1556.736	988.09	1870.11	0
t_n331	1230.561	667.51	1747.68	0
t_n332_FUNGI-DUP1	886.183	423.4	1530.72	[#2]
t_n333_METAZOA	593.96	575.71	609.13	[#13]
t_n334_EUMETAZOA-DUP1	574.879	561.76	590.31	[#3]
t_n335	286.832	13.78	560.04	0
t_n336	779.606	36.94	1656.12	0
t_n337	2275.51	1444.51	3456.11	0
t_n338_ARCHAEPLASTIDA-DUP2	1508.179	1150.25	1785.1	[#6]
t_n339	964.514	511.61	1499.19	0
t_n340_EMBRYOPHYTA-DUP2	473.739	432.64	515.45	[#5]
t_n341_EUDICOT-MONOCOT-DUP2	187.585	128.13	247.11	[#4]
t_n342	642.869	132.33	1267.18	0
t_n343	321.609	11.18	933.89	0
t_n344	1331.173	868.02	1694.56	0
t_n345	1137.282	54.96	2694.36	0
t_n346	2972.192	1298.5	4114.73	0
t_n347	1324.05	61.13	3172.61	0
t_n348	1763.272	341.24	3372.72	0
t_n349	882.339	29.33	2551.95	0
t_n350	4138.49	3730.18	4398	0
t_n351	3886.162	3202.79	4305.3	0
t_n352	3633.144	2825.46	4186.23	0
t_n353	3328.587	2401.16	4027.78	0
t_n354	1944.398	442.46	3296.97	0
t_n355	974.054	35.5	2601.17	0
t_n356	2994.502	1952.77	3833.23	0
t_n357	2620.216	1497.9	3592.51	0
