Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4487.739	4405.4	4519.17	U(4.520,1e-300)
t_n248_LUCA	4401.186	4192.17	4505.16	B(3.3470,4.5200,1E-300,1E-300)
t_n249	3080.999	2831.22	3325.68	0
t_n250	2993.726	2747.12	3240.65	0
t_n251	2443.237	1933.66	2851.2	0
t_n252	2098.507	1484.93	2545.97	0
t_n253	2663.546	2423.34	2919.82	0
t_n254	2520.609	2290.15	2768.53	0
t_n255	2369.471	2118.53	2634.46	0
t_n256	2291.138	2042.07	2555.8	0
t_n257	1797.985	1368.16	2146.37	0
t_n258	577.534	246.22	867.13	0
t_n259	413.248	182.04	622.95	0
t_n260	2142.87	1862.7	2419.37	0
t_n261	1565.989	1183.1	1957.71	0
t_n262	1370.998	1010.45	1782.02	0
t_n263	1001.182	679.35	1380.17	0
t_n264	746.151	457.61	1128.43	0
t_n265	1722.676	1309	2075.96	0
t_n266	668.064	435.18	1097.03	0
t_n267	2284.379	2070.39	2514.82	0
t_n268_TG-EUKARYA-ARCH	2204.281	1992.81	2431.83	B(1.6191,3.4480,1E-300,1E-300)
t_n269_LECA	1370.004	1232.96	1540.6	B(1.0856,1.8796,0.0250,0.0250)
t_n270	1251.42	1092.21	1424.3	0
t_n271	1113.57	955.74	1292.95	0
t_n272_FUNGI	692.381	511.85	870.44	B(0.3921,1.8910,1E-300,0.0250)
t_n273	552.156	433.38	735.44	0
t_n274_METAZOA	597.998	578.27	609.66	B(0.5740,0.6090,1E-300,0.0250)
t_n275_EUMETAZOA	573.9	561.65	589.99	B(0.5611,0.5908,1E-300,0.0250)
t_n276	478.05	396.51	570.09	0
t_n277	512.867	246.14	724.29	0
t_n278	1320.063	1186.68	1490.98	0
t_n279	1270.949	1143.98	1435.34	0
t_n280_ARCHAEPLASTIDA	1152.284	1039.07	1311.61	B(1.0300,1.8796,1E-300,1E-300)
t_n281	1065.15	931.07	1223.3	0
t_n282	988.301	810.84	1156.07	0
t_n283_EMBRYOPHYTA	444.536	430.91	481.3	B(0.4305,0.5155,1E-300,0.0250)
t_n284_EUDICOT-MONOCOT	247.747	230.29	266.15	B(0.1250,0.2472,1E-300,0.0250)
t_n285	834.834	613.28	1037.39	0
t_n286	191.401	53.37	297.85	0
t_n287	811.871	602.06	1016.39	0
t_n288	656.651	458.35	880.46	0
t_n289	1107.725	965.87	1274.27	0
t_n290	1013.614	813.6	1197.96	0
t_n291	631.126	444.42	859.01	0
t_n292_CG-FORAMINIFERA	603.057	524.98	755.21	B(0.5225,1.8910,1E-300,1E-300)
t_n293	728.552	506.37	963.19	0
t_n294	2099.491	1864.97	2335.27	0
t_n295	1806.686	1465.68	2093.87	0
t_n296	2195.365	1966.66	2432.81	0
t_n297	2097.603	1858.41	2334.18	0
t_n298	670.181	432.1	1111.7	0
t_n299	201.668	56.21	446.86	0
t_n300	2905.822	2533.9	3149.82	0
t_n301	2773.058	2350.21	3047.77	0
t_n302	2126.916	1375.71	2605.06	0
t_n303	1994.032	949.94	2795.09	0
t_n304	3485.955	3294.65	3661.55	0
t_n305	3431.929	3243.59	3604.81	0
t_n306	3021.391	2431.14	3359.69	0
t_n307	3256.035	3080.44	3415.81	0
t_n308_TG-OXYPHOTOBACTERIA	3097.92	2951.2	3227.66	B(2.945,4.5200,1E-300,1E-300)
t_n309_CG-OXYPHOTOBACTERIA	2352.99	2025.78	2664.25	B(2.0136,3.4480,0.0250,0.0250)
t_n310	1992.883	1632.57	2324.49	0
t_n311	1798.562	1426.8	2137.43	0
t_n312_ARCHAEPLASTIDA	1511.797	1176.02	1820.15	B(1.0300,1.8796,1E-300,1E-300)
t_n313	1196.136	893.48	1475.97	0
t_n314_EMBRYOPHYTA	470.924	432.45	514.87	B(0.4305,0.5155,1E-300,0.0250)
t_n315_EUDICOT-MONOCOT	217.043	149.51	251.01	B(0.1250,0.2472,1E-300,0.0250)
t_n316	1047.659	742.04	1325.19	0
t_n317	496.757	239.76	702.49	0
t_n318	1326.244	1013.12	1652.27	0
t_n319	1112.49	744.14	1436.47	0
t_n320	860.725	545.78	1203.67	0
t_n321	1124.781	785.98	1435.64	0
t_n322	1337.135	1027.03	1686.83	0
t_n323	1073.972	778.61	1383.99	0
t_n324	648.233	442.66	945.21	0
t_n325	1133.507	792.37	1474.11	0
t_n326	951.268	442.72	1703.96	0
t_n327	3417.912	3099.54	3624.96	0
t_n328	2371.568	1873.41	2862.38	0
t_n329_TG-EUKARYA-MITO	2061.411	1601.19	2545.11	B(1.0856,4.5200,0.0250,1E-300)
t_n330	1873.088	1379.31	2350.47	0
t_n331	1198.191	921.14	1558.3	0
t_n332_FUNGI	905.831	651.07	1221.15	B(0.3921,1.8910,1E-300,0.0250)
t_n333_METAZOA	601.553	583.39	610.25	B(0.5740,0.6090,1E-300,0.0250)
t_n334_EUMETAZOA	570.132	561.39	587.3	B(0.5611,0.5908,1E-300,0.0250)
t_n335	461.021	241.94	567.34	0
t_n336	696.769	437.28	1157.45	0
t_n337	1729.025	1177	2244.94	0
t_n338_ARCHAEPLASTIDA	1463.743	1050.02	1850.75	B(1.0300,1.8796,1E-300,1E-300)
t_n339	981.416	607.09	1380.72	0
t_n340_EMBRYOPHYTA	476.519	433.47	515.74	B(0.4305,0.5155,1E-300,0.0250)
t_n341_EUDICOT-MONOCOT	199.298	133.63	248.07	B(0.1250,0.2472,1E-300,0.0250)
t_n342	871.405	546.3	1285.73	0
t_n343	245.18	108.08	498.33	0
t_n344	884.326	473.06	1338.71	0
t_n345	1110.315	601.38	1650.27	0
t_n346	2076.502	1565.77	2564.92	0
t_n347	1686.957	1147.66	2219.19	0
t_n348	1480.744	1015.14	2027	0
t_n349	1093.169	636.29	1593.95	0
t_n350	2793.372	1921.67	3320.95	0
t_n351	2611.38	1791.97	3093.64	0
t_n352	2229.37	1459.72	2753.57	0
t_n353	1975.246	1286.96	2493.69	0
t_n354	1666.811	1075.28	2185.26	0
t_n355	1025.327	502.2	1584.31	0
t_n356	1692.571	1106.25	2202.43	0
t_n357	1607.076	1055.61	2106.6	0
t_n358	1194.663	767.31	1660.45	0
t_n359	1270.569	838.02	1712.87	0
t_n360	1112.368	729.02	1522.24	0
t_n361	1105.774	727.67	1507.01	0
t_n362	879.452	575.56	1237.29	0
t_n363	667.361	442.4	994.92	0
t_n364	1325.934	853.83	1843.43	0
t_n365	2044.805	1317.36	2576.26	0
t_n366	1768.483	1126.78	2311.5	0
t_n367	1426.402	885.48	1999.62	0
t_n368_LUCA	4042.452	3855.76	4263.88	B(3.3470,4.5200,1E-300,1E-300)
t_n369	3153.581	3062.63	3308.54	0
t_n370	3070.654	2952.64	3233.55	0
t_n371	2977.025	2814.24	3137.37	0
t_n372	2789.6	2517.1	3000.7	0
t_n373	2685.914	2398.18	2910.49	0
t_n374	2507.953	2181.68	2757.4	0
t_n375	2193.018	1770.62	2492.9	0
t_n376	2084.057	1649.12	2391.18	0
t_n377	1799.677	1279.63	2187.28	0
t_n378	1698.98	1208.11	2099.32	0
t_n379	2077.024	1653.16	2401.31	0
t_n380	1270.531	810.68	1752.84	0
t_n381	2281.823	1886.77	2602.68	0
t_n382	1950.166	1469.14	2330.48	0
t_n383	1504.431	1026	2021.75	0
t_n384	2502.559	2135.52	2798.39	0
t_n385	2126.952	1704.31	2481.14	0
t_n386	1395.582	951.74	1883.18	0
t_n387	901.917	502.49	1354.64	0
t_n388	2415.793	1975.35	2746.03	0
t_n389	1990.966	1319.88	2427.93	0
t_n390	2119.938	1777.48	2436.39	0
t_n391_TG-EUKARYA-MITO	1559.167	1314.44	1870.26	B(1.0856,4.5200,0.0250,1E-300)
t_n392	1376.868	1189.62	1688.02	0
t_n393	1185.585	1005.63	1446.38	0
t_n394	1100.374	909.04	1334.88	0
t_n395_FUNGI	766.258	611.09	957.06	B(0.3921,1.8910,1E-300,0.0250)
t_n396	518.329	428.34	659.28	0
t_n397_METAZOA	602.242	585.26	610.34	B(0.5740,0.6090,1E-300,0.0250)
t_n398_EUMETAZOA	570.411	561.41	587.38	B(0.5611,0.5908,1E-300,0.0250)
t_n399	456.778	403.81	506.65	0
t_n400	452.95	224.07	609.63	0
t_n401	1300.092	1124.74	1612.88	0
t_n402_ARCHAEPLASTIDA	1176.785	1035.6	1481.3	B(1.0300,1.8796,1E-300,1E-300)
t_n403	824.061	669.33	1070.73	0
t_n404_EMBRYOPHYTA	467.027	432.19	513.47	B(0.4305,0.5155,1E-300,0.0250)
t_n405_EUDICOT-MONOCOT	228.25	182.54	252.09	B(0.1250,0.2472,1E-300,0.0250)
t_n406	724.81	568.94	969.51	0
t_n407	228.502	152.16	350.46	0
t_n408	844.536	625.33	1125.08	0
t_n409	694.496	492.48	965.97	0
t_n410	705.326	460.41	1017.61	0
t_n411	1292.611	1060.26	1588.99	0
t_n412	457.989	218.29	644.95	0
t_n413_CG-FORAMINIFERA	825.013	606.63	1065.18	B(0.5225,1.8910,1E-300,1E-300)
t_n414	1618.384	1217.09	2035.51	0
t_n415	1306.82	920.53	1766.23	0
t_n416	1230.612	869.34	1590.68	0
t_n417	1093.987	755.92	1427.27	0
t_n418	3135.818	3049.86	3285.05	0
t_n419	3045.63	2919.94	3205.89	0
t_n420	2249.853	1642.64	2669.49	0
t_n421	3055.212	2989.69	3175.21	0
t_n422_TG-OXYPHOTOBACTERIA	2969.053	2945.53	3047.84	B(2.945,4.5200,1E-300,1E-300)
t_n423_CG-OXYPHOTOBACTERIA	2345.895	2059.4	2576.44	B(2.0136,3.4480,0.0250,0.0250)
t_n424	2013.075	1708.7	2289.93	0
t_n425	1947.102	1646.25	2233.24	0
t_n426_ARCHAEPLASTIDA	1213.765	1034.81	1541.84	B(1.0300,1.8796,1E-300,1E-300)
t_n427	903.831	684.36	1202.05	0
t_n428	785.791	563.83	1072.25	0
t_n429	417.436	217.39	605.07	0
t_n430_EMBRYOPHYTA	475.416	433.16	515.59	B(0.4305,0.5155,1E-300,0.0250)
t_n431	960.475	737.76	1274.26	0
t_n432	899.07	680.11	1210.66	0
t_n433	697.418	472.16	1012.61	0
t_n434	1443.134	1098.16	1842.67	0
t_n435	1215.038	871.7	1638.59	0
t_n436	769.563	472.81	1169.63	0
t_n437	870.962	438.08	1495.04	0
t_n438	3093.031	2876	3334.04	0
t_n439	3016.967	2796.02	3236.96	0
t_n440	2480.843	2022.78	2862.33	0
t_n441	2220.227	1693.91	2680.24	0
t_n442	2885.974	2659.37	3092.95	0
t_n443	2386.601	2175.24	2597.77	0
t_n444	2198.278	1975.52	2422.61	0
t_n445	2147.829	1920.36	2377.45	0
t_n446	1850.394	1572.04	2134.54	0
t_n447	1385.967	1086.56	1711.23	0
t_n448	1197.114	897.15	1505.6	0
t_n449	1078.846	790.53	1370.34	0
t_n450	1486.179	1152.8	1842.23	0
t_n451	806.736	480.68	1203.18	0
t_n452	1647.953	1257.76	1983.53	0
t_n453	618.544	432.15	1017.54	0
t_n454	324.263	188.16	596.84	0
t_n455	2214.241	2012.67	2421.26	0
t_n456_TG-EUKARYA-ARCH	2085.985	1891.96	2293.7	B(1.6191,3.4480,1E-300,1E-300)
t_n457_LECA	1346.737	1224.82	1498.13	B(1.0856,1.8796,0.0250,0.0250)
t_n458	1259.928	1124.46	1413.51	0
t_n459	1064.438	925.52	1212.55	0
t_n460_FUNGI	759.435	604.69	929.91	B(0.3921,1.8910,1E-300,0.0250)
t_n461	627.576	461	819.47	0
t_n462_METAZOA	599.642	580.27	609.91	B(0.5740,0.6090,1E-300,0.0250)
t_n463_EUMETAZOA	571.871	561.5	588.89	B(0.5611,0.5908,1E-300,0.0250)
t_n464	450.229	358.09	504.02	0
t_n465	531.394	318.19	749.93	0
t_n466	1312.494	1191.62	1463.35	0
t_n467	1267.675	1151.81	1414.5	0
t_n468_ARCHAEPLASTIDA	1124.809	1035.02	1269.31	B(1.0300,1.8796,1E-300,1E-300)
t_n469	1055.473	931.26	1200.56	0
t_n470	788.135	669.41	930.99	0
t_n471_EMBRYOPHYTA	459.323	431.57	509.12	B(0.4305,0.5155,1E-300,0.0250)
t_n472_EUDICOT-MONOCOT	222.364	167.93	251.04	B(0.1250,0.2472,1E-300,0.0250)
t_n473	675.391	555.71	838.55	0
t_n474	158.656	39.27	249.99	0
t_n475	875.1	705.74	1059.44	0
t_n476	726.668	562.33	922.98	0
t_n477	1074.25	942.56	1216.47	0
t_n478	1007.292	813.1	1169.51	0
t_n479	551.278	433.71	741.13	0
t_n480_CG-FORAMINIFERA	586.539	524.26	725.93	B(0.5225,1.8910,1E-300,1E-300)
t_n481	355.159	184.3	594.15	0
t_n482	1695.961	1304.46	1976.89	0
t_n483	1546.38	1107.39	1893.83	0
t_n484	2106.252	1876.32	2325.34	0
t_n485	1960.06	1706.8	2195.44	0
t_n486	931.725	498.15	1300.15	0
t_n487	501.931	219.38	796.83	0
t_n488	2711.35	2169.03	3071.6	0
t_n489	2651.667	2097.27	3024.17	0
t_n490	2018.022	1278.21	2514.03	0
t_n491	1915.558	1186.6	2431.86	0
