Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4478.992	4371.51	4518.96	U(4.520,1e-300)
t_n248_LUCA	4372.942	4199.28	4485.76	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n249	3952.177	3576.67	4256.86	0
t_n250	3814.548	3399.06	4164.77	0
t_n251	3324.041	2395.11	3922.2	0
t_n252	2629.841	1395	3567.21	0
t_n253	3361.215	2887.88	3805.45	0
t_n254	3251.411	2783.99	3698.62	0
t_n255	3200.421	2724.22	3656.84	0
t_n256	3142.051	2659.17	3607.09	0
t_n257	2823.869	1998.23	3430.69	0
t_n258	1377.737	549.17	2334.87	0
t_n259	687.222	159.24	1540.62	0
t_n260	2925.751	2295.48	3470.43	0
t_n261	1727.838	1019.78	2450.71	0
t_n262	1363.683	625.06	2159.22	0
t_n263	1272.496	555.28	2069.59	0
t_n264	442.363	19.16	1254.99	0
t_n265	2460.668	1597.71	3168.26	0
t_n266	2081.836	1101.28	2945.07	0
t_n267	2891.621	2429.8	3375.23	0
t_n268_TG-EUKARYA-ARCH	2669.464	2227.17	3152.68	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n269_LECA	1840.863	1677.23	1944.62	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n270	1700.551	1390.14	1885.74	0
t_n271	1488.805	1041.32	1799.55	0
t_n272_FUNGI	818.484	424.03	1359.36	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n273	499.884	139.87	1019.65	0
t_n274_METAZOA	594.14	575.75	609.15	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n275_EUMETAZOA	574.742	561.75	590.31	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n276	381.862	74.92	568.54	0
t_n277	514.038	131.18	1092.64	0
t_n278	1788.852	1602.84	1912.98	0
t_n279	1738.937	1541.75	1879.28	0
t_n280_ARCHAEPLASTIDA	1601.3	1373.93	1790.28	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n281	1560.943	1323.96	1760.52	0
t_n282	1512.129	1261.22	1725.91	0
t_n283_EMBRYOPHYTA	469.122	432.12	514.49	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n284_EUDICOT-MONOCOT	204.829	134.01	249.37	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n285	1343.15	787.38	1658.69	0
t_n286	565.273	191.97	1039.36	0
t_n287	1420.563	1059.86	1698.32	0
t_n288	1156.384	651.35	1560.79	0
t_n289	1598.1	1218.24	1826.4	0
t_n290	1284.948	666.85	1705.99	0
t_n291	555.192	125.61	1114.21	0
t_n292_CG-FORAMINIFERA	849.752	535.36	1404.64	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n293	512.358	69.57	1133.99	0
t_n294	2414.762	1730.12	2984.41	0
t_n295	2041.009	1043.44	2786.3	0
t_n296	2572.563	1807.22	3177.41	0
t_n297	2240.789	1375.17	2950.38	0
t_n298	930.691	237.12	1910.69	0
t_n299	421.752	38.84	1165.54	0
t_n300	3897.663	3498.37	4218.85	0
t_n301	3231.932	2292.96	3910.43	0
t_n302	2456.114	1383.13	3417.83	0
t_n303	2035.606	580.55	3360.58	0
t_n304	3692.835	3381.57	3981.95	0
t_n305	3650.084	3332.2	3948.67	0
t_n306	3265.397	2264.12	3821	0
t_n307	3450.764	3097.39	3810.35	0
t_n308_TG-OXYPHOTOBACTERIA	3239.089	2959.95	3650.9	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n309_CG-OXYPHOTOBACTERIA	2362.932	1997.38	2921.81	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n310	2108.602	1681.3	2677.73	0
t_n311	2007.138	1594.13	2577.09	0
t_n312_ARCHAEPLASTIDA-DUP1	1601.3	1373.93	1790.28	[#6]
t_n313	1512.129	1261.22	1725.91	0
t_n314_EMBRYOPHYTA-DUP1	469.122	432.12	514.49	[#5]
t_n315_EUDICOT-MONOCOT-DUP1	204.829	134.01	249.37	[#4]
t_n316	1343.15	787.38	1658.69	0
t_n317	565.273	191.97	1039.36	0
t_n318	1420.563	1059.86	1698.32	0
t_n319	990.732	354.42	1523.3	0
t_n320	555.192	125.61	1114.21	0
t_n321	709.508	34.87	1472.9	0
t_n322	1626.135	963.33	2296.68	0
t_n323	1349.218	645.58	2081.31	0
t_n324	925.717	330.13	1660.04	0
t_n325	837.035	80.62	1812.03	0
t_n326	882.872	134.81	2159.24	0
t_n327	3646.247	3325.13	3944.37	0
t_n328	3074.27	2432.13	3627.06	0
t_n329_TG-EUKARYA-MITO	2766.384	2061.79	3441.92	[#8 B{1.0856,4.5200,0.0250,1e-300}]
t_n330	1700.551	1390.14	1885.74	0
t_n331	1488.805	1041.32	1799.55	0
t_n332_FUNGI-DUP1	818.484	424.03	1359.36	[#2]
t_n333_METAZOA	594.14	575.75	609.15	[#13]
t_n334_EUMETAZOA-DUP1	574.742	561.75	590.31	[#3]
t_n335	381.862	74.92	568.54	0
t_n336	514.038	131.18	1092.64	0
t_n337	2036.85	1544.78	2812.87	0
t_n338_ARCHAEPLASTIDA-DUP2	1601.3	1373.93	1790.28	[#6]
t_n339	1512.129	1261.22	1725.91	0
t_n340_EMBRYOPHYTA-DUP2	469.122	432.12	514.49	[#5]
t_n341_EUDICOT-MONOCOT-DUP2	204.829	134.01	249.37	[#4]
t_n342	1343.15	787.38	1658.69	0
t_n343	565.273	191.97	1039.36	0
t_n344	1420.563	1059.86	1698.32	0
t_n345	1017.34	48.54	2235.11	0
t_n346	2206.977	1214.22	3103.69	0
t_n347	1658.79	751.88	2597.22	0
t_n348	1538.334	718.15	2458.31	0
t_n349	1078.184	420.73	1962.3	0
t_n350	3590.843	3249.29	3904.51	0
t_n351	2833.407	2099.72	3485.28	0
t_n352	2413.426	1759.66	3054.96	0
t_n353	2289.003	1635.65	2936.97	0
t_n354	1828.03	1088.94	2530.34	0
t_n355	1309.091	384.19	2194.68	0
t_n356	2194.85	1543.13	2852.22	0
t_n357	2071.175	1408.01	2744.14	0
t_n358	1289.309	409.95	2215.07	0
t_n359	1334.819	689.86	2066.16	0
t_n360	1106.9	464.96	1861.33	0
t_n361	1135.744	534.06	1857.7	0
t_n362	640.306	199.47	1309.54	0
t_n363	144.391	7.22	519.37	0
t_n364	1595.551	630.44	2470.06	0
