Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4505.015	4465.51	4519.61	U(4.520,1e-300)
t_n248_LUCA	4277.179	4198.84	4343.68	B(3.3470,4.5200,1e-300,1e-300)
t_n249	3178.491	2945.01	3397.67	0
t_n250	3096.079	2869.3	3314.38	0
t_n251	2653.27	2118.25	3047.04	0
t_n252	2287.195	1722.11	2730.54	0
t_n253	2977.836	2748.43	3207.54	0
t_n254	2895.287	2669.34	3121.71	0
t_n255	2789.578	2546.43	3027.44	0
t_n256	2684.863	2437.87	2927.93	0
t_n257	1951.268	1444.93	2373.05	0
t_n258	578.043	293.64	955.61	0
t_n259	374.929	127.68	738.26	0
t_n260	2540.601	2280.54	2796.23	0
t_n261	1991.123	1637.16	2327.51	0
t_n262	1611.417	1230.8	1990.57	0
t_n263	1198.361	867.41	1556.52	0
t_n264	769.921	458.78	1135.95	0
t_n265	2191.847	1870.05	2494.47	0
t_n266	948.101	411.49	1541.98	0
t_n267	2700.823	2487.09	2918.54	0
t_n268_TG-EUKARYA-ARCH	2490.394	2298.39	2683.82	B(1.6191,3.4480,1e-300,1e-300)
t_n269_LECA	1457.843	1327.89	1594.83	B(1.0856,1.8796,0.0250,0.0250)
t_n270	1279.089	1112.5	1443.75	0
t_n271	1164.839	989.73	1344.69	0
t_n272_FUNGI	670.517	551.69	802.34	B(0.3921,1.8910,1e-300,0.0250)
t_n273	557.875	381.86	721.19	0
t_n274_METAZOA	602.491	586.55	610.36	B(0.5740,0.6090,1e-300,0.0250)
t_n275_EUMETAZOA	569.873	561.4	586.4	B(0.5611,0.5908,1e-300,0.0250)
t_n276	490.621	314.88	570.25	0
t_n277	533.284	240.67	868.42	0
t_n278	1431.393	1299.72	1570.65	0
t_n279	1387.921	1257.87	1527.11	0
t_n280_ARCHAEPLASTIDA	1264.697	1147.69	1389.08	B(1.0300,1.8796,1e-300,1e-300)
t_n281	1113.472	936.75	1279.98	0
t_n282	1000.831	841.06	1164.21	0
t_n283_EMBRYOPHYTA	475.211	433.7	514.99	B(0.4305,0.5155,1e-300,0.0250)
t_n284_EUDICOT-MONOCOT	241.655	217.47	257.38	B(0.1250,0.2472,1e-300,0.0250)
t_n285	884.007	670.93	1078.75	0
t_n286	82.692	3.03	286.94	0
t_n287	1074.769	898.02	1241.03	0
t_n288	900.661	509.68	1162.85	0
t_n289	1174.668	974.84	1365.43	0
t_n290	1080.018	849.48	1291.48	0
t_n291	379.407	145.53	681.73	0
t_n292_CG-FORAMINIFERA	666.592	543.57	814.13	B(0.5225,1.8910,1e-300,1e-300)
t_n293	720.63	477.47	979.11	0
t_n294	2393.533	2166.73	2608.96	0
t_n295	1970.083	1642.78	2263.5	0
t_n296	2634.112	2376.87	2871.95	0
t_n297	2414.877	2087.27	2700.76	0
t_n298	1318.588	470.32	2116.73	0
t_n299	336.679	60.72	869	0
t_n300	2951.765	2640	3230.18	0
t_n301	2872.112	2530.19	3171.7	0
t_n302	2542.14	1985.44	2959.29	0
t_n303	1507.94	433.32	2404.58	0
t_n304	3284.105	3168.58	3413.38	0
t_n305	3255.192	3143.26	3380.25	0
t_n306	2833.757	2345.03	3116.3	0
t_n307	3138.725	3044.5	3254.08	0
t_n308_TG-OXYPHOTOBACTERIA	2967.774	2945.6	3026.05	B(2.945,4.5200,1e-300,1e-300)
t_n309_CG-OXYPHOTOBACTERIA	2220.297	2027.28	2415.71	B(2.0136,3.4480,0.0250,0.0250)
t_n310	1921.567	1646.94	2186.36	0
