Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4473.247	4349.85	4518.82	U(4.520,1e-300)
t_n248_LUCA	4426.031	4263.83	4508.41	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n249	4293.175	3934.48	4476.58	0
t_n250	4137.062	3654.24	4421.38	0
t_n251	2760.256	653.22	4184.18	0
t_n252	1379.296	50.94	3508.7	0
t_n253	3967.979	3400.49	4346.91	0
t_n254	3799.272	3171.65	4256.72	0
t_n255	3545.768	2756.58	4125.06	0
t_n256	3291.921	2411.36	3976.33	0
t_n257	2470.185	927.45	3642.27	0
t_n258	1648.291	303.44	3146.52	0
t_n259	826.131	28.14	2391.29	0
t_n260	2962.441	1955.92	3783.34	0
t_n261	2540.191	1403.03	3524.05	0
t_n262	1903.433	652.68	3134.5	0
t_n263	1271.341	218.67	2627.2	0
t_n264	634.427	19.99	1929.97	0
t_n265	1973.589	442.87	3343.53	0
t_n266	985.961	35.95	2627.12	0
t_n267	3384.326	2490.22	4059.21	0
t_n268_TG-EUKARYA-ARCH	2676.883	1891.57	3397.59	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n269_LECA	1831.022	1636.26	1942.41	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n270	1556.369	990.92	1870.6	0
t_n271	1230.441	667.41	1746.23	0
t_n272_FUNGI	885.094	422.9	1526.97	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n273	442.921	19.87	1167.26	0
t_n274_METAZOA	593.903	575.64	609.14	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n275_EUMETAZOA	574.902	561.76	590.36	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n276	287.778	14.88	560.12	0
t_n277	776.69	37.38	1654.78	0
t_n278	1736.072	1462.26	1899.01	0
t_n279	1637.249	1323.77	1852.16	0
t_n280_ARCHAEPLASTIDA	1507.655	1149.85	1784.3	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n281	1235.867	703.84	1663.86	0
t_n282	964.219	511.55	1495.09	0
t_n283_EMBRYOPHYTA	473.724	432.64	515.42	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n284_EUDICOT-MONOCOT	187.849	128.25	247.28	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n285	642.968	132.3	1264.79	0
t_n286	321.061	11.25	935.44	0
t_n287	1331.91	875.34	1695.68	0
t_n288	665.271	32.77	1438.09	0
t_n289	1338.573	785.95	1744.95	0
t_n290	832.234	167.93	1519.38	0
t_n291	323.738	10.92	948.91	0
t_n292_CG-FORAMINIFERA	915.1	538.46	1503.39	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n293	814.914	39	1705.69	0
t_n294	1785.912	405.83	3068.62	0
t_n295	892.491	32.34	2404.8	0
t_n296	2708.655	1292.27	3767.49	0
t_n297	2030.819	641.96	3372.66	0
t_n298	1353.615	223.6	2831.6	0
t_n299	675.348	21.76	2071.92	0
