Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4475.072	4357.15	4518.83	U(4.520,1e-300)
t_n248_LUCA	4094.587	3878.47	4268.18	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n249	3271.275	2900.26	3619.94	0
t_n250	3231.058	2860.79	3581.23	0
t_n251	2830.152	1707.14	3437.85	0
t_n252	2306.311	1050.8	3168.74	0
t_n253	3191.798	2818.66	3548.39	0
t_n254	2908.522	2512.38	3308.73	0
t_n255	2749.666	2286.22	3186.61	0
t_n256	2404.622	1857.1	2919.7	0
t_n257	2035.087	1332.55	2654.2	0
t_n258	713.387	194.39	1461.49	0
t_n259	476.054	69.32	1170.74	0
t_n260	2184.513	1613.28	2730.81	0
t_n261	1456.824	857.96	2094.32	0
t_n262	1119.644	496.87	1813.68	0
t_n263	826.392	261.41	1540.31	0
t_n264	552.662	108.64	1228.44	0
t_n265	1648.184	887.65	2365.92	0
t_n266	730.924	35.94	1795.79	0
t_n267	2827.231	2434.07	3231.28	0
t_n268_TG-EUKARYA-ARCH	2598.017	2208.67	3013.64	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n269_LECA	1782.75	1544.1	1916.05	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n270	1591.974	1194.86	1853.71	0
t_n271	1094.309	725.94	1556.69	0
t_n272_FUNGI	654.58	407.79	1068.91	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n273	401.703	59.41	840.33	0
t_n274_METAZOA	597.312	577.37	609.61	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n275_EUMETAZOA	573.313	561.6	589.84	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n276	381.979	156.09	553.02	0
t_n277	744.417	337.15	1207.21	0
t_n278	1676.72	1419.63	1859.72	0
t_n279	1571.174	1306.9	1788.01	0
t_n280_ARCHAEPLASTIDA	1498.847	1234.91	1728.61	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n281	1240.655	852.23	1583.77	0
t_n282	782.324	526.28	1144.28	0
t_n283_EMBRYOPHYTA	478.922	433.72	516.13	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n284_EUDICOT-MONOCOT	238.665	206.61	256.13	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n285	711.21	444.81	1072.98	0
t_n286	265.987	81.62	540.71	0
t_n287	1169.273	833.23	1491.76	0
t_n288	622.319	80.65	1234.25	0
t_n289	1434.857	1092.55	1707.69	0
t_n290	1139.491	688.22	1539.84	0
t_n291	775.628	395.27	1159.78	0
t_n292_CG-FORAMINIFERA	903.039	539.15	1432.75	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n293	948.814	550.95	1362.65	0
t_n294	2323.218	1625.42	2864.47	0
t_n295	797.764	29.46	1970.6	0
t_n296	2338.026	1644.65	2908.36	0
t_n297	2244.601	1539.45	2834.4	0
t_n298	2064.808	1288.23	2711.65	0
t_n299	909.136	52.39	2041.72	0
t_n300	2405.653	1433.68	3162.53	0
t_n301	2257.009	1307.66	3045.77	0
t_n302	1920.292	945.62	2809.76	0
t_n303	1997.75	1062.75	2850.18	0
t_n304	3518.172	3226.36	3803.53	0
t_n305	3453.842	3159.19	3752.2	0
t_n306	2698.23	1330.9	3516.87	0
t_n307	3344.385	3054.49	3663.33	0
t_n308_TG-OXYPHOTOBACTERIA	3177.296	2955.8	3527.58	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n309_CG-OXYPHOTOBACTERIA	2613.563	2064.05	3156.6	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n310	2010.928	1512.37	2660.6	0
t_n311	1812.745	1389.58	2448.88	0
t_n312_ARCHAEPLASTIDA-DUP1	1498.847	1234.91	1728.61	[#6]
t_n313	782.324	526.28	1144.28	0
t_n314_EMBRYOPHYTA-DUP1	478.922	433.72	516.13	[#5]
t_n315_EUDICOT-MONOCOT-DUP1	238.665	206.61	256.13	[#4]
t_n316	711.21	444.81	1072.98	0
t_n317	265.987	81.62	540.71	0
t_n318	1169.273	833.23	1491.76	0
t_n319	1005.883	603.26	1381.05	0
t_n320	775.628	395.27	1159.78	0
t_n321	706.703	82.4	1280.25	0
t_n322	1426.386	762.14	2108.33	0
t_n323	935.168	333.26	1647.63	0
t_n324	646.966	146.31	1343.76	0
t_n325	1053.482	281.31	1833.97	0
t_n326	1395.303	350.88	2626.08	0
t_n327	3471.781	3167.51	3767.49	0
t_n328	2962.962	2294.47	3492.09	0
t_n329_TG-EUKARYA-MITO	2524.321	1816.73	3266.4	[#8 B{1.0856,4.5200,0.0250,1e-300}]
t_n330	1591.974	1194.86	1853.71	0
t_n331	1094.309	725.94	1556.69	0
t_n332_FUNGI-DUP1	654.58	407.79	1068.91	[#2]
t_n333_METAZOA	597.312	577.37	609.61	[#13]
t_n334_EUMETAZOA-DUP1	573.313	561.6	589.84	[#3]
t_n335	381.979	156.09	553.02	0
t_n336	744.417	337.15	1207.21	0
t_n337	1769.718	1370.67	2367.49	0
t_n338_ARCHAEPLASTIDA-DUP2	1498.847	1234.91	1728.61	[#6]
t_n339	782.324	526.28	1144.28	0
t_n340_EMBRYOPHYTA-DUP2	478.922	433.72	516.13	[#5]
t_n341_EUDICOT-MONOCOT-DUP2	238.665	206.61	256.13	[#4]
t_n342	711.21	444.81	1072.98	0
t_n343	265.987	81.62	540.71	0
t_n344	1169.273	833.23	1491.76	0
t_n345	886.21	44.37	1886.17	0
t_n346	2499.66	1614.6	3229.41	0
t_n347	1960.974	991.27	2825.89	0
t_n348	1538.107	677.89	2454.34	0
t_n349	1293.712	515.44	2207.93	0
t_n350	3308.927	2912.11	3657.91	0
t_n351	3076.32	2504.77	3525.22	0
t_n352	2838.201	2235.52	3343.51	0
t_n353	2644.013	1976.31	3215.89	0
t_n354	1984.849	1053.34	2773.96	0
t_n355	1399.364	496.25	2363.25	0
t_n356	2380.501	1640.86	3029.72	0
t_n357	2211.671	1456.29	2901.32	0
t_n358	1640.022	623.86	2557.46	0
t_n359	1872.038	1117.19	2608.09	0
t_n360	1430.646	464.76	2321.6	0
t_n361	1386.096	631.24	2219.49	0
t_n362	1129.009	415.99	1987.08	0
t_n363	610.742	95.67	1447.15	0
t_n364	1743.836	616.18	2708.67	0
t_n365	2290.304	1328.47	3069.26	0
t_n366	1648.727	722.55	2614.11	0
