Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4314.652	3860.79	4514.09	U(4.520,1e-300)
t_n248_LUCA	4003.377	3469.11	4434.33	B(3.3470,4.5200,1E-300,1E-300)
t_n249	3836.512	3322.28	4324.91	0
t_n250	3709.344	3011.27	4256.79	0
t_n251	1632.172	436.23	3871.86	0
t_n252	666.018	74.37	1845.02	0
t_n253	3543.852	2492.37	4194.37	0
t_n254	3327.812	2134.68	4120.98	0
t_n255	2516.172	1320.24	3919.8	0
t_n256	1939.387	1020.75	3572.67	0
t_n257	1197.891	474.49	2446.18	0
t_n258	739.648	178.6	1661.48	0
t_n259	412.783	41.63	1162.57	0
t_n260	1480.053	587	2943.3	0
t_n261	1061.975	485.56	1820.45	0
t_n262	752.425	233.38	1593.67	0
t_n263	527.475	149.44	1257.73	0
t_n264	321.266	25.93	604.24	0
t_n265	868.317	212.65	1745.85	0
t_n266	462.599	53.98	1298.5	0
t_n267	2946.816	1842.82	3951.49	0
t_n268_TG-EUKARYA-ARCH	2367.687	1701.45	3321.26	B(1.6191,3.4480,1E-300,1E-300)
t_n269_LECA	1746.481	1444.89	1907.18	B(1.0856,1.8796,0.0250,0.0250)
t_n270	1519.356	986.8	1850.14	0
t_n271	1261.202	603.66	1765.58	0
t_n272_FUNGI	921.234	446.01	1565.49	B(0.3921,1.8910,1E-300,0.0250)
t_n273	471.673	67.87	1124.79	0
t_n274_METAZOA	593.784	575.56	609.15	B(0.5740,0.6090,1E-300,0.0250)
t_n275_EUMETAZOA	574.91	561.78	590.37	B(0.5611,0.5908,1E-300,0.0250)
t_n276	376.171	52.39	579.13	0
t_n277	698.841	113.28	1642.79	0
t_n278	1637.624	1280.5	1867.75	0
t_n279	1547.135	1172.98	1833.02	0
t_n280_ARCHAEPLASTIDA	1380.941	1052.44	1759.28	B(1.0300,1.8796,1E-300,1E-300)
t_n281	1007.432	561.23	1608.96	0
t_n282	735.825	471.63	1414.3	0
t_n283_EMBRYOPHYTA	473.229	432.6	515.33	B(0.4305,0.5155,1E-300,0.0250)
t_n284_EUDICOT-MONOCOT	187.62	128.03	247.31	B(0.1250,0.2472,1E-300,0.0250)
t_n285	529.085	162.93	1108.86	0
t_n286	328.201	29.6	595.34	0
t_n287	805.893	214.66	1544.42	0
