Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4478.316	4368.68	4518.92	U(4.520,1e-300)
t_n248_LUCA	4225.882	4034.98	4377.38	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n249	3616.897	3279.15	3927.6	0
t_n250	3469.429	3128	3793.18	0
t_n251	2832.96	1541.28	3624.05	0
t_n252	2624.023	1426.95	3481.94	0
t_n253	3390.254	3045.72	3721.03	0
t_n254	3309.036	2973.55	3633.58	0
t_n255	3180.395	2786.28	3544.02	0
t_n256	3051.715	2647.02	3433.61	0
t_n257	2624.753	1979.32	3177.57	0
t_n258	866.677	461.3	1435.65	0
t_n259	444.188	10.76	1213.93	0
t_n260	2712.664	2241.85	3153.8	0
t_n261	2023.838	1489.18	2571.6	0
t_n262	1499.64	933.85	2123.2	0
t_n263	1169.563	639.38	1792.12	0
t_n264	464.66	21.17	1229.59	0
t_n265	2255.073	1563.1	2856.72	0
t_n266	846.367	42.54	1994.94	0
t_n267	3021.164	2677.14	3364.82	0
t_n268_TG-EUKARYA-ARCH	2944.971	2597.01	3295.33	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n269_LECA	1828.494	1669.22	1929.78	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n270	1625.094	1319.1	1843.75	0
t_n271	1271.733	948.83	1586.59	0
t_n272_FUNGI	963.864	643.4	1312.34	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n273	419.844	48.57	943.76	0
t_n274_METAZOA	596.718	577	609.52	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n275_EUMETAZOA	573.517	561.61	589.91	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n276	277.774	15.88	558.04	0
t_n277	682.325	41	1448.85	0
t_n278	1780.098	1609.43	1898.5	0
t_n279	1700.827	1512.48	1849.06	0
t_n280_ARCHAEPLASTIDA	1594.521	1388.74	1772.29	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n281	1465.935	1197.67	1693.23	0
t_n282	1154.239	901.2	1407.41	0
t_n283_EMBRYOPHYTA	478.153	433.56	516.01	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n284_EUDICOT-MONOCOT	187.689	128.13	247.17	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n285	964.491	681.02	1252.94	0
t_n286	456.852	49.08	972.45	0
t_n287	1288.903	1008.66	1541.48	0
t_n288	681.389	15.22	1405.06	0
t_n289	1450.45	1159.81	1698.61	0
t_n290	711.593	162.2	1308.57	0
t_n291	306.486	14.74	841.28	0
t_n292_CG-FORAMINIFERA	812.553	554.64	1141.84	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n293	547.011	285.53	892.84	0
t_n294	2389.806	1822.61	2892.29	0
t_n295	2153.797	1542.59	2708.43	0
t_n296	2758.58	2053.95	3243.82	0
t_n297	2545.77	1830.32	3104.11	0
t_n298	1673.234	422.74	2719.08	0
t_n299	794.908	36.76	1957.02	0
t_n300	2626.79	1842.4	3338.38	0
t_n301	2394.698	1560.04	3176.35	0
t_n302	1212.174	54.7	2582.14	0
t_n303	776.517	41.29	1999.78	0
t_n304	3741.755	3470.99	4001.6	0
t_n305	3594.86	3284.84	3899.75	0
t_n306	2641.267	1453.72	3519.3	0
