Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4470.616	4342.81	4518.72	U(4.520,1e-300)
t_n248_LUCA	4286.636	4099.99	4419.04	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n249	3706.392	3392.91	3986.2	0
t_n250	3652.945	3333.5	3940.77	0
t_n251	2464.8	1448.06	3343.8	0
t_n252	2004.501	1112.63	2907.08	0
t_n253	3598.446	3272.37	3895.23	0
t_n254	3229.898	2896.91	3556.17	0
t_n255	3112.039	2752.15	3459.57	0
t_n256	3019.825	2650.81	3375.73	0
t_n257	1911.435	1170.59	2646.35	0
t_n258	966.585	492.35	1628.59	0
t_n259	419.437	157.63	866.53	0
t_n260	2633.282	2211.21	3036.37	0
t_n261	2351.472	1879.5	2797.16	0
t_n262	2119.066	1579.57	2616.3	0
t_n263	1351.22	755.79	1979.21	0
t_n264	468.016	20.41	1261	0
t_n265	2284.353	1770.35	2758.71	0
t_n266	1244.558	590.82	1976.11	0
t_n267	2883.807	2523.52	3244.4	0
t_n268_TG-EUKARYA-ARCH	2683.119	2308.85	3080.62	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n269_LECA	1857.084	1725.89	1955.07	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n270	1402.467	1096.89	1672.44	0
t_n271	1254.029	925.32	1564.52	0
t_n272_FUNGI	877.201	560.87	1223.07	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n273	555.419	283.92	895.74	0
t_n274_METAZOA	599.088	579.47	609.81	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n275_EUMETAZOA	572.358	561.52	589.24	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n276	425.021	270.28	535.28	0
t_n277	562.367	230.49	1018.53	0
t_n278	1775.922	1606.92	1902.58	0
t_n279	1676.949	1487.73	1834.05	0
t_n280_ARCHAEPLASTIDA	1531.806	1326.71	1720.02	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n281	1147.487	851.91	1458.49	0
t_n282	995.143	746.53	1273.3	0
t_n283_EMBRYOPHYTA	477.036	433.35	515.88	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n284_EUDICOT-MONOCOT	211.498	143.32	249.81	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n285	858.444	605.58	1141.34	0
t_n286	372.697	192.83	618.18	0
t_n287	1184.477	927.5	1432.66	0
t_n288	591.538	28.56	1222.96	0
t_n289	1225.473	834.38	1584.58	0
t_n290	906.453	446.97	1384.04	0
t_n291	586.689	272.71	967.49	0
t_n292_CG-FORAMINIFERA	902.327	570.97	1274.83	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n293	597.625	250.7	1081.94	0
t_n294	2337.463	1794.06	2801.32	0
t_n295	1714.572	1010.22	2356.25	0
t_n296	2630.335	1968.23	3117.39	0
t_n297	2456.767	1853.18	2943.7	0
t_n298	508.542	203.98	1037.53	0
t_n299	240.053	10.95	744.23	0
t_n300	3536.092	3116.76	3874.79	0
t_n301	3344.151	2753.97	3774.29	0
t_n302	1852.043	799.47	2896.03	0
t_n303	1868.712	1018.48	2711.71	0
t_n304	3420.312	3174.81	3726.45	0
t_n305	3361.576	3129.22	3666.05	0
t_n306	2589.873	1700.57	3213.64	0
t_n307	3239.86	3033.61	3540.01	0
t_n308_TG-OXYPHOTOBACTERIA	3081.873	2949.53	3360.72	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n309_CG-OXYPHOTOBACTERIA	2396.935	2038.18	2798.35	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n310	2191.55	1838.94	2600	0
t_n311	2145.662	1792.19	2557.84	0
t_n312_ARCHAEPLASTIDA-DUP1	1531.806	1326.71	1720.02	[#6]
t_n313	995.143	746.53	1273.3	0
t_n314_EMBRYOPHYTA-DUP1	477.036	433.35	515.88	[#5]
t_n315_EUDICOT-MONOCOT-DUP1	211.498	143.32	249.81	[#4]
t_n316	858.444	605.58	1141.34	0
t_n317	372.697	192.83	618.18	0
t_n318	1184.477	927.5	1432.66	0
t_n319	886.172	448.14	1279.22	0
t_n320	586.689	272.71	967.49	0
t_n321	591.954	29.33	1224.81	0
t_n322	1078.701	572.49	1780.08	0
t_n323	622.471	326.51	1093.78	0
t_n324	353.934	169.76	644.32	0
t_n325	539.242	24.65	1348.76	0
t_n326	725.198	240.22	1700.08	0
