Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4494.695	4428.58	4519.35	U(4.520,1e-300)
t_n248_LUCA	4274.561	4180.49	4349.79	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n249	3315.707	3078.33	3534.26	0
t_n250	3231.077	2992.24	3454.93	0
t_n251	2811.622	2465.18	3112.71	0
t_n252	2581.241	2181.26	2928.26	0
t_n253	2997.976	2755.33	3234.08	0
t_n254	2622.133	2388.06	2861.28	0
t_n255	2473.32	2236.66	2717.08	0
t_n256	2411.817	2175.99	2655.47	0
t_n257	1896.554	1584.03	2195.17	0
t_n258	572.924	332.64	872.59	0
t_n259	316.742	169.33	522.22	0
t_n260	2201.751	1956.57	2452.84	0
t_n261	1704.486	1419.19	1986.94	0
t_n262	1499.893	1194.33	1802.4	0
t_n263	1099.464	787.52	1424.56	0
t_n264	868.192	560.5	1206.28	0
t_n265	1853.212	1578.81	2128.58	0
t_n266	886.328	577.17	1223.41	0
t_n267	2382.008	2161.97	2613.8	0
t_n268_TG-EUKARYA-ARCH	2251.302	2040.24	2477.66	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n269_LECA	1293.646	1200.67	1411.81	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n270	1182.634	1088.5	1296.83	0
t_n271	998.071	909.81	1102.78	0
t_n272_FUNGI	683.842	586.32	788.89	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n273	504.259	411.52	605	0
t_n274_METAZOA	605.449	594.59	611	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n275_EUMETAZOA	566.192	561.25	577.65	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n276	445.575	389.07	495.24	0
t_n277	442.839	332.44	563.23	0
t_n278	1255.133	1164.72	1371.56	0
t_n279	1213.2	1128.38	1324.18	0
t_n280_ARCHAEPLASTIDA	1102.579	1035.3	1201.82	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n281	1027.018	944.08	1130.41	0
t_n282	811.183	741.85	895.15	0
t_n283_EMBRYOPHYTA	446.185	431	482.52	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n284_EUDICOT-MONOCOT	249.716	235.23	267.98	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n285	712.106	638.07	796.73	0
t_n286	229.76	177.99	288.78	0
t_n287	860.543	779.86	956.6	0
t_n288	726.037	613.88	839.85	0
t_n289	1041.806	950.7	1150.33	0
t_n290	970.644	854.54	1092.22	0
t_n291	608.757	501.74	719.22	0
t_n292_CG-FORAMINIFERA	568.033	524.17	655.56	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n293	435.017	316.43	566.59	0
t_n294	2029.838	1810.13	2261.38	0
t_n295	1806.176	1546.31	2063.68	0
t_n296	2269.466	2038.79	2510.68	0
t_n297	2161.164	1934.07	2399.86	0
t_n298	759.187	432.64	1133.03	0
t_n299	293.43	146.72	506.12	0
t_n300	3109.023	2834.39	3362.84	0
t_n301	2991.216	2677.99	3273.38	0
t_n302	2419.908	1942.78	2821.57	0
t_n303	2323.704	1746.33	2786.6	0
t_n304	3357.313	3248.79	3480.69	0
t_n305	3317.267	3212.73	3438.6	0
t_n306	3156.088	2986.41	3311.9	0
t_n307	3152.012	3066.8	3261.77	0
t_n308_TG-OXYPHOTOBACTERIA	2978.991	2945.91	3064.38	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n309_CG-OXYPHOTOBACTERIA	2215.808	2012.33	2436.25	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n310	1864.184	1656.96	2100.33	0
t_n311	1725.547	1531.91	1954.59	0
t_n312_ARCHAEPLASTIDA-DUP1	1102.579	1035.3	1201.82	[#6]
t_n313	811.183	741.85	895.15	0
t_n314_EMBRYOPHYTA-DUP1	446.185	431	482.52	[#5]
t_n315_EUDICOT-MONOCOT-DUP1	249.716	235.23	267.98	[#4]
t_n316	712.106	638.07	796.73	0
t_n317	229.76	177.99	288.78	0
t_n318	860.543	779.86	956.6	0
t_n319	723.635	589.56	857.87	0
t_n320	608.757	501.74	719.22	0
t_n321	735.084	573.62	872.62	0
t_n322	1330.343	1098.45	1574.76	0
t_n323	1103.601	874.53	1346.94	0
t_n324	685.566	488.17	910.77	0
t_n325	1083.682	775.64	1378.61	0
t_n326	855.755	405.44	1421.07	0
t_n327	3327.523	3208.7	3456.68	0
t_n328	2053.664	1716.18	2455.81	0
t_n329_TG-EUKARYA-MITO	1432.561	1287.98	1616.36	[#8 B{1.0856,4.5200,0.0250,1e-300}]
t_n330	1182.634	1088.5	1296.83	0
t_n331	998.071	909.81	1102.78	0
t_n332_FUNGI-DUP1	683.842	586.32	788.89	[#2]
t_n333_METAZOA	605.449	594.59	611	[#13]
t_n334_EUMETAZOA-DUP1	566.192	561.25	577.65	[#3]
t_n335	445.575	389.07	495.24	0
t_n336	442.839	332.44	563.23	0
t_n337	1230.326	1128.84	1360.63	0
t_n338_ARCHAEPLASTIDA-DUP2	1102.579	1035.3	1201.82	[#6]
t_n339	811.183	741.85	895.15	0
t_n340_EMBRYOPHYTA-DUP2	446.185	431	482.52	[#5]
t_n341_EUDICOT-MONOCOT-DUP2	249.716	235.23	267.98	[#4]
t_n342	712.106	638.07	796.73	0
t_n343	229.76	177.99	288.78	0
t_n344	860.543	779.86	956.6	0
t_n345	764.292	494.01	1011.09	0
t_n346	1793.53	1451.05	2194.13	0
t_n347	1469.918	1142.91	1850	0
t_n348	1304.838	1008.12	1655.76	0
t_n349	1101.566	820.06	1435.66	0
t_n350	3233.816	3090.08	3377.58	0
t_n351	3086.244	2881.17	3266.89	0
t_n352	2811.151	2570.4	3022.56	0
t_n353	2588.462	2316.17	2828.68	0
t_n354	2295.406	1982.76	2572.29	0
t_n355	1502.297	1048.37	1927.65	0
t_n356	2281.223	1961.28	2564.78	0
t_n357	2176.587	1847.94	2471.29	0
t_n358	1619.069	1160.98	2022.85	0
t_n359	1748.803	1370.34	2098.58	0
t_n360	1508.815	1110.72	1892.31	0
t_n361	1523.273	1145.79	1889.08	0
t_n362	1222.058	868.23	1589.02	0
t_n363	993.948	662.85	1359.06	0
t_n364	1867.671	1436.32	2241.53	0
t_n365	2644.639	2359.07	2894.06	0
t_n366	2342.903	2007.04	2640.55	0
t_n367	1927.667	1574.74	2252.1	0
t_n368_LUCA-DUP	4274.561	4180.49	4349.79	[#1]
t_n369	3357.313	3248.79	3480.69	0
t_n370	3327.523	3208.7	3456.68	0
t_n371	3233.816	3090.08	3377.58	0
t_n372	3072.715	2869.36	3254.09	0
t_n373	2952.657	2729.78	3150.44	0
t_n374	2746.466	2491.21	2973.44	0
t_n375	2454.476	2142.49	2730.86	0
t_n376	2315.841	1995.97	2602.93	0
t_n377	1958.109	1516.43	2337.41	0
t_n378	1927.667	1574.74	2252.1	0
t_n379	2295.406	1982.76	2572.29	0
t_n380	1502.297	1048.37	1927.65	0
t_n381	2542.393	2145.97	2848.67	0
t_n382	2179.414	1697.16	2571.46	0
t_n383	1758.319	1197.23	2259.07	0
t_n384	2825.933	2507.32	3078.87	0
t_n385	2448.619	2016.86	2788.51	0
t_n386	1699.387	1138.66	2197.87	0
t_n387	1102.803	613.1	1652.08	0
t_n388	2650.825	2148.37	2981.99	0
t_n389	2179.727	1523.06	2676.39	0
t_n390	2053.664	1716.18	2455.81	0
t_n391_TG-EUKARYA-MITO-DUP	1432.561	1287.98	1616.36	[#8]
t_n392	1308.706	1196.73	1449.78	0
t_n393	1182.634	1088.5	1296.83	0
t_n394	998.071	909.81	1102.78	0
t_n395_FUNGI-DUP2	683.842	586.32	788.89	[#2]
t_n396	504.259	411.52	605	0
t_n397_METAZOA	605.449	594.59	611	[#13]
t_n398_EUMETAZOA-DUP2	566.192	561.25	577.65	[#3]
t_n399	445.575	389.07	495.24	0
t_n400	442.839	332.44	563.23	0
t_n401	1230.326	1128.84	1360.63	0
t_n402_ARCHAEPLASTIDA-DUP3	1102.579	1035.3	1201.82	[#6]
t_n403	811.183	741.85	895.15	0
t_n404_EMBRYOPHYTA-DUP3	446.185	431	482.52	[#5]
t_n405_EUDICOT-MONOCOT-DUP3	249.716	235.23	267.98	[#4]
t_n406	712.106	638.07	796.73	0
