Mean_time	Mean_qlow	Mean_qup	Priors
t_n237_ROOT	4496.035	4433.26	4519.37	U(4.520,1e-300)
t_n238_LUCA	4314.612	4227.42	4383.25	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n239	3351.862	3125.53	3559.42	0
t_n240	3267.732	3039.82	3479.9	0
t_n241	2725.102	2351.47	3042.93	0
t_n242	2524.917	2118.44	2877.35	0
t_n243	3026.426	2792.39	3252.78	0
t_n244	2651.965	2424.46	2881.12	0
t_n245	2527.76	2296.46	2762.29	0
t_n246	2463.141	2233.45	2698	0
t_n247	1929.351	1625.46	2218.67	0
t_n248	627.97	389.52	915.29	0
t_n249	339.709	191.73	539.41	0
t_n250	2266.884	2031.32	2508.86	0
t_n251	1802.626	1535.11	2069.56	0
t_n252	1607.133	1313.72	1896.03	0
t_n253	1168.08	860.15	1482.1	0
t_n254	898.261	578.57	1242.74	0
t_n255	1920.084	1658.59	2183.45	0
t_n256	896.58	600.99	1219.13	0
t_n257	2395.944	2182.33	2618.48	0
t_n258_TG-EUKARYA-ARCH	2302.017	2092.73	2521.87	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n259_LECA	1313.886	1212.33	1439.15	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n260	1180.309	1076.47	1303.13	0
t_n261	1028.503	931.17	1142.37	0
t_n262_FUNGI	749.826	645.74	862.37	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n263	555.767	456.25	663.55	0
t_n264_METAZOA	604.233	591.17	610.66	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n265_EUMETAZOA	567.828	561.31	581.96	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n266	451.486	393.77	502.72	0
t_n267	437.312	326.11	561.14	0
t_n268	1276.924	1177.1	1400.56	0
t_n269	1242.372	1146.98	1362.22	0
t_n270_ARCHAEPLASTIDA	1115.162	1037.49	1221.43	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n271	993.621	893.28	1109.33	0
t_n272	839.46	761.36	932.36	0
t_n273_EMBRYOPHYTA	467.231	432.48	512.18	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n274_EUDICOT-MONOCOT	227.975	187.98	251.12	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n275	725.405	642.14	819.59	0
t_n276	291.817	227.13	364.33	0
t_n277	874.126	784.16	978.54	0
t_n278	758.622	642.25	878.92	0
t_n279	1056.888	954.92	1175.09	0
t_n280	970.01	830.08	1108.28	0
t_n281	603.092	478.82	732.45	0
t_n282_CG-FORAMINIFERA	579.095	525.07	675.99	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n283	326.899	228.47	442.39	0
t_n284	1993.577	1767.3	2224.45	0
t_n285	1808.292	1556.14	2059.23	0
t_n286	2318.588	2091.74	2550.89	0
t_n287	2142.261	1914.49	2375.71	0
t_n288	563.228	306.87	883.62	0
t_n289	276.083	145.35	462.4	0
t_n290	3124.346	2848.64	3375.81	0
t_n291	3021.609	2713.38	3298.58	0
t_n292	2391.632	1922.11	2795.93	0
t_n293	3316.636	3211.03	3437.83	0
t_n294	3286.069	3183.64	3405.78	0
t_n295	3118.638	2940.08	3278.29	0
t_n296	3126.876	3044.57	3235.1	0
t_n297_TG-OXYPHOTOBACTERIA	2979.668	2945.97	3065.33	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n298_CG-OXYPHOTOBACTERIA	2182.468	2001.77	2390.92	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n299	1849.03	1657.77	2067.21	0
