Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4472.951	4348.88	4518.78	U(4.520,1e-300)
t_n248_LUCA	4425.914	4264.96	4508.34	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n249	4293.367	3936.41	4476.36	0
t_n250	4137.058	3654.54	4422.28	0
t_n251	2756.258	645.84	4180.14	0
t_n252	1382.519	52.04	3496.83	0
t_n253	3968.443	3399.07	4346.41	0
t_n254	3800.111	3174.29	4253.59	0
t_n255	3546.897	2757.1	4122.15	0
t_n256	3294.276	2412.11	3974.3	0
t_n257	2471.877	927.76	3644.12	0
t_n258	1646.311	303.22	3145.92	0
t_n259	824.322	27.56	2380.09	0
t_n260	2965.42	1957.22	3779.51	0
t_n261	2544.031	1409.26	3521.56	0
t_n262	1906.168	643.72	3137.03	0
t_n263	1272.793	219.8	2637.22	0
t_n264	635.696	19.88	1931.99	0
t_n265	1979.674	448.87	3342.75	0
t_n266	992.762	35.98	2630.5	0
t_n267	3387.442	2499.35	4057.84	0
t_n268_TG-EUKARYA-ARCH	2679.749	1890.33	3400.31	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n269_LECA	1830.793	1636.53	1943.14	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n270	1556.298	987.85	1871.12	0
t_n271	1229.543	667.79	1748.51	0
t_n272_FUNGI	884.634	423.43	1527.03	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n273	441.98	19.21	1165.94	0
t_n274_METAZOA	593.983	575.73	609.13	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n275_EUMETAZOA	574.935	561.76	590.35	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n276	287.063	13.94	560.43	0
t_n277	777.047	38.27	1653.7	0
t_n278	1736.287	1467.19	1898.32	0
t_n279	1637.395	1324.92	1851.54	0
t_n280_ARCHAEPLASTIDA	1508.107	1151.41	1784.01	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n281	1237.155	706.96	1664.03	0
t_n282	965.978	510.91	1497.99	0
t_n283_EMBRYOPHYTA	473.747	432.7	515.48	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n284_EUDICOT-MONOCOT	187.746	128.1	247.22	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n285	644.234	134.51	1265.7	0
t_n286	323.08	11.26	937.59	0
t_n287	1331.855	872.23	1693.92	0
t_n288	664.521	32.95	1437.63	0
t_n289	1339.652	786.77	1746.86	0
t_n290	831.921	170.24	1516.15	0
t_n291	323.178	10.47	947.73	0
t_n292_CG-FORAMINIFERA	915.581	538.39	1505.97	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n293	816.611	39.97	1707.22	0
t_n294	1784.62	398.78	3068.13	0
t_n295	892.545	32.3	2392.01	0
t_n296	2710.075	1280.65	3766.58	0
t_n297	2034.064	629.14	3371.42	0
t_n298	1355.279	220.83	2836.08	0
t_n299	679.214	20.43	2084.33	0
t_n300	3576.596	2039.64	4355.7	0
t_n301	2505.569	787.01	4003	0
t_n302	1072.953	41.98	2866.23	0
t_n303	1070.906	42.52	2851.95	0
t_n304	4354.523	4125.21	4485.16	0
t_n305	4081.572	3505.29	4416.21	0
t_n306	2723.925	644.87	4160.16	0
t_n307	3770.166	3169.65	4284.18	0
t_n308_TG-OXYPHOTOBACTERIA	3436.051	2976.63	4036.77	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n309_CG-OXYPHOTOBACTERIA	2987.636	2242.23	3459.63	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n310	2624.404	1821.7	3311.87	0
t_n311	2260.124	1520.48	3081.92	0
t_n312_ARCHAEPLASTIDA-DUP1	1508.107	1151.41	1784.01	[#6]
t_n313	965.978	510.91	1497.99	0
t_n314_EMBRYOPHYTA-DUP1	473.747	432.7	515.48	[#5]
t_n315_EUDICOT-MONOCOT-DUP1	187.746	128.1	247.22	[#4]
t_n316	644.234	134.51	1265.7	0
t_n317	323.08	11.26	937.59	0
t_n318	1331.855	872.23	1693.92	0
t_n319	826.828	167.01	1469.87	0
t_n320	323.178	10.47	947.73	0
t_n321	665.196	32.15	1435.41	0
t_n322	1807.363	820.88	2789.92	0
t_n323	1204.37	236.59	2352.51	0
t_n324	600.51	20.39	1737.19	0
t_n325	906.433	41.22	2197.11	0
t_n326	1878.726	93.22	3806.16	0
t_n327	4263.179	3958.06	4449.64	0
t_n328	3959.687	3215.8	4365.32	0
t_n329_TG-EUKARYA-MITO	3479.956	2426.99	4202.82	[#8 B{1.0856,4.5200,0.0250,1e-300}]
t_n330	1556.298	987.85	1871.12	0
t_n331	1229.543	667.79	1748.51	0
t_n332_FUNGI-DUP1	884.634	423.43	1527.03	[#2]
t_n333_METAZOA	593.983	575.73	609.13	[#13]
t_n334_EUMETAZOA-DUP1	574.935	561.76	590.35	[#3]
t_n335	287.063	13.94	560.43	0
t_n336	777.047	38.27	1653.7	0
t_n337	2274.027	1448.36	3457.24	0
t_n338_ARCHAEPLASTIDA-DUP2	1508.107	1151.41	1784.01	[#6]
t_n339	965.978	510.91	1497.99	0
t_n340_EMBRYOPHYTA-DUP2	473.747	432.7	515.48	[#5]
t_n341_EUDICOT-MONOCOT-DUP2	187.746	128.1	247.22	[#4]
t_n342	644.234	134.51	1265.7	0
t_n343	323.08	11.26	937.59	0
t_n344	1331.855	872.23	1693.92	0
t_n345	1136.465	53.48	2706.51	0
t_n346	2965.991	1281.6	4112.52	0
t_n347	1320.525	58.98	3160.88	0
t_n348	1752.168	336.12	3354.07	0
t_n349	873.693	29.41	2521.92	0
t_n350	4137.66	3727.04	4398.06	0
t_n351	3886.093	3197.1	4306.56	0
t_n352	3634.644	2827.48	4186.59	0
t_n353	3328.944	2400.35	4026.6	0
t_n354	1939.468	437.12	3298.63	0
t_n355	967.526	34.52	2583.9	0
t_n356	2994.893	1946.56	3834.52	0
t_n357	2623.14	1504.64	3591.85	0
t_n358	1313.754	64.68	2953.58	0
t_n359	2186.654	1021.69	3291.62	0
t_n360	1090.624	49.19	2614.87	0
t_n361	1641.73	511.89	2891.94	0
t_n362	1096.65	177.05	2382.56	0
t_n363	549.198	17.26	1722.08	0
t_n364	1493.88	69.68	3223.13	0
t_n365	2632.257	946.65	3864.87	0
t_n366	1636.385	289.92	3281.43	0
t_n367	638.602	21.86	1884.76	0
t_n368_LUCA-DUP	4425.914	4264.96	4508.34	[#1]
t_n369	4354.523	4125.21	4485.16	0
t_n370	4263.179	3958.06	4449.64	0
t_n371	4137.66	3727.04	4398.06	0
t_n372	3879.347	3181.93	4302.56	0
t_n373	3529.092	2578.92	4159.71	0
t_n374	3033.938	1842.95	3925.6	0
t_n375	2364.928	983.67	3571.17	0
t_n376	1698.088	473.96	3097.47	0
t_n377	848.987	33.46	2351.4	0
t_n378	638.602	21.86	1884.76	0
t_n379	1939.468	437.12	3298.63	0
t_n380	967.526	34.52	2583.9	0
t_n381	2644.976	989.35	3852.73	0
t_n382	1765.144	322.81	3352.67	0
t_n383	882.795	28.65	2558.14	0
t_n384	3103.276	1521.65	4081.81	0
t_n385	2329.447	742.38	3719.87	0
t_n386	1553.723	261.27	3179.82	0
t_n387	777.499	24.32	2355.89	0
t_n388	2758.485	652.04	4165.11	0
t_n389	1381.915	51.92	3491.53	0
t_n390	3959.687	3215.8	4365.32	0
t_n391_TG-EUKARYA-MITO-DUP	3479.956	2426.99	4202.82	[#8]
t_n392	2883.241	1847.01	3909.25	0
t_n393	1556.298	987.85	1871.12	0
t_n394	1229.543	667.79	1748.51	0
t_n395_FUNGI-DUP2	884.634	423.43	1527.03	[#2]
t_n396	441.98	19.21	1165.94	0
t_n397_METAZOA	593.983	575.73	609.13	[#13]
