Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4500.711	4449.71	4519.49	U(4.520,1e-300)
t_n248_LUCA	4213.607	4092.82	4318.06	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n249	3376.632	3166.86	3578.33	0
t_n250	3287.716	3077.6	3491.49	0
t_n251	2344.713	1601.79	2987.24	0
t_n252	2172.205	1466.63	2806.62	0
t_n253	3183.912	2973.89	3390.58	0
t_n254	2996.311	2793.74	3199.23	0
t_n255	2818.786	2596.78	3037.84	0
t_n256	2715.363	2494.25	2935.53	0
t_n257	1940.72	1570.14	2297.9	0
t_n258	543.02	382.36	745.5	0
t_n259	266.4	148.16	426.87	0
t_n260	2499.928	2263.01	2731.59	0
t_n261	2014.699	1723.96	2298.81	0
t_n262	1642.955	1298.13	1982.35	0
t_n263	1292.589	969.42	1632.78	0
t_n264	763.176	424.15	1150.11	0
t_n265	2068.218	1767.16	2355.17	0
t_n266	1044.221	688.67	1443.16	0
t_n267	2751.507	2544.32	2958.83	0
t_n268_TG-EUKARYA-ARCH	2594.898	2382.91	2809.89	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n269_LECA	1710.569	1559.09	1861.39	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n270	1443.491	1268.22	1616.3	0
t_n271	1197.021	1020.26	1382.21	0
t_n272_FUNGI	852.949	682.29	1037.06	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n273	598.175	420.27	795.07	0
t_n274_METAZOA	601.639	584.69	610.14	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n275_EUMETAZOA	569.884	561.38	586.34	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n276	423.227	304.19	514.07	0
t_n277	456.126	286.41	674.97	0
t_n278	1665.172	1513.39	1817.21	0
t_n279	1576.888	1429.59	1728.33	0
t_n280_ARCHAEPLASTIDA	1381.17	1250.23	1515.03	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n281	1208.37	1030.33	1384.33	0
t_n282	981.059	848.86	1122.35	0
t_n283_EMBRYOPHYTA	473.345	432.98	514.98	[#5 B{0.4305,0.5155,1e-300,0.0250}]
