Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4490.481	4413.01	4519.24	U(4.520,1e-300)
t_n248_LUCA	4195.132	4036.77	4327.81	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n249	3492.77	3227.85	3743.49	0
t_n250	3409.173	3143.53	3663.78	0
t_n251	2415.779	1573.5	3100.47	0
t_n252	2049.328	1248.88	2769.58	0
t_n253	3208.887	2946.23	3466.52	0
t_n254	2958.82	2701.42	3215.76	0
t_n255	2757.472	2482.84	3029.43	0
t_n256	2660.752	2384.85	2935.06	0
t_n257	1780.419	1305.57	2246.04	0
t_n258	546.936	361.71	795.4	0
t_n259	282.966	161.72	454.33	0
t_n260	2429.926	2140.31	2718.88	0
t_n261	1947.641	1608.07	2284.99	0
t_n262	1712.957	1341.91	2080.69	0
t_n263	1260.716	878.11	1665.23	0
t_n264	937.745	563.15	1362.52	0
t_n265	1969.293	1597.53	2323.92	0
t_n266	989.227	631.43	1405.28	0
t_n267	2696.195	2435.89	2960.49	0
t_n268_TG-EUKARYA-ARCH	2508.559	2243.94	2779.46	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n269_LECA	1684.551	1507.72	1859.69	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n270	1512.665	1328.31	1700.7	0
t_n271	1283.509	1092.55	1483.04	0
t_n272_FUNGI	886.018	698.85	1087.79	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n273	668.024	486.28	870.81	0
t_n274_METAZOA	604.348	591.58	610.71	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n275_EUMETAZOA	567.586	561.3	581.35	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n276	425.775	335.51	499.42	0
t_n277	550.925	376.14	766.43	0
t_n278	1620.565	1444.07	1800.03	0
t_n279	1536.256	1367.67	1712.04	0
t_n280_ARCHAEPLASTIDA	1319.104	1175.78	1469.39	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n281	1230.791	1067.65	1395.7	0
t_n282	982.386	846.31	1130.46	0
t_n283_EMBRYOPHYTA	471.349	432.68	514.54	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n284_EUDICOT-MONOCOT	238.817	209.49	255.63	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n285	840.307	696.99	994.21	0
t_n286	236.757	160.76	331.51	0
t_n287	1035.785	882.92	1195.6	0
t_n288	837.378	608.11	1043.46	0
t_n289	1309.077	1111.52	1508.39	0
