Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4316.618	3864.57	4514.08	U(4.520,1e-300)
t_n248_LUCA	4005.02	3471.7	4431.59	B(3.3470,4.5200,1E-300,1E-300)
t_n249	3838.446	3323.16	4324.94	0
t_n250	3710.393	2997.45	4259.57	0
t_n251	1627.299	437.2	3865.32	0
t_n252	666.329	76.07	1844.27	0
t_n253	3545.618	2492.68	4200.63	0
t_n254	3330.966	2138.92	4126.07	0
t_n255	2522.014	1335.82	3926.94	0
t_n256	1944.517	1037.89	3578.42	0
t_n257	1198.268	477.64	2434.75	0
t_n258	739.206	180.8	1655.95	0
t_n259	411.634	40.85	1158	0
t_n260	1481.19	586.99	2954.44	0
t_n261	1059.905	484.75	1821.16	0
t_n262	751.649	232.79	1596.41	0
t_n263	527.942	148.13	1256.45	0
t_n264	320.903	26.4	603.93	0
t_n265	870.149	210.97	1752.85	0
t_n266	462.963	53.85	1291.99	0
t_n267	2951.001	1843.28	3958.89	0
t_n268_TG-EUKARYA-ARCH	2368.769	1698.58	3326.72	B(1.6191,3.4480,1E-300,1E-300)
t_n269_LECA	1747.104	1445.79	1907.18	B(1.0856,1.8796,0.0250,0.0250)
t_n270	1520.565	998.83	1851.64	0
t_n271	1262.325	604.33	1768.57	0
t_n272_FUNGI	919.169	444.76	1565.49	B(0.3921,1.8910,1E-300,0.0250)
t_n273	472.007	66.31	1120.95	0
t_n274_METAZOA	593.845	575.59	609.14	B(0.5740,0.6090,1E-300,0.0250)
t_n275_EUMETAZOA	574.925	561.76	590.42	B(0.5611,0.5908,1E-300,0.0250)
t_n276	375.204	53.2	579.25	0
t_n277	700.274	110.23	1646.38	0
t_n278	1638.713	1284.75	1867.82	0
t_n279	1548.362	1173.05	1834.04	0
t_n280_ARCHAEPLASTIDA	1381.779	1053.74	1757.26	B(1.0300,1.8796,1E-300,1E-300)
t_n281	1008.815	562.46	1609.78	0
t_n282	735.173	471.65	1405.53	0
t_n283_EMBRYOPHYTA	473.361	432.61	515.31	B(0.4305,0.5155,1E-300,0.0250)
t_n284_EUDICOT-MONOCOT	187.856	128.19	247.18	B(0.1250,0.2472,1E-300,0.0250)
t_n285	529.41	163.81	1110.46	0
t_n286	328.681	31.1	596.26	0
t_n287	806.362	215.76	1541.73	0
t_n288	440.35	50.83	1135.81	0
t_n289	1301.931	600.91	1756.63	0
t_n290	775.22	206.92	1546.24	0
t_n291	427.991	49.39	1102.07	0
t_n292_CG-FORAMINIFERA	940.584	535.75	1542.85	B(0.5225,1.8910,1E-300,1E-300)
t_n293	749.217	118.8	1698.95	0
t_n294	1160.557	338.25	2238.62	0
t_n295	562.971	63.61	1582.67	0
t_n296	1659.864	573.73	3370.82	0
t_n297	1056.643	448	2020.36	0
t_n298	673.499	167.2	1596.63	0
t_n299	384.849	34.79	1071.16	0
t_n300	2310.448	584.37	4077.88	0
t_n301	1320.537	461.31	3501.25	0
t_n302	598.399	78.84	1681.73	0
t_n303	596.761	77.07	1669.8	0
t_n304	3882.202	3396.2	4342.51	0
t_n305	3761.7	3246.83	4264.97	0
t_n306	1158.959	134.23	3699.13	0
t_n307	3630.771	3085.39	4192.41	0
t_n308_TG-OXYPHOTOBACTERIA	3423.731	2970.46	4062.33	B(2.945,4.5200,1E-300,1E-300)
t_n309_CG-OXYPHOTOBACTERIA	2772.957	2033.37	3437.74	B(2.0136,3.4480,0.0250,0.0250)
t_n310	2099.139	1410.54	3223.97	0
t_n311	1756.274	1238.4	2830.36	0
