Mean_time	Mean_qlow	Mean_qup	Priors
t_n245_ROOT	4492.327	4420.53	4519.29	U(4.520,1e-300)
t_n246_LUCA	4270.024	4168.78	4349.73	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n247	3280.555	3025.29	3514.1	0
t_n248	3198.126	2941.99	3435.79	0
t_n249	2874.559	2534.53	3174.85	0
t_n250	2629.831	2234.02	2976.37	0
t_n251	3090.301	2830.53	3335.81	0
t_n252	2667.622	2414.89	2922.2	0
t_n253	2491.902	2233.28	2753.8	0
t_n254	2419.938	2162.23	2681.82	0
t_n255	1829.423	1476.47	2160.02	0
t_n256	572.114	322.47	886.17	0
t_n257	322.366	166.13	543.18	0
t_n258	2177.019	1909.05	2448.75	0
t_n259	1861.924	1576.3	2151.22	0
t_n260	1648.695	1325.14	1966.36	0
t_n261	1103.697	750.41	1462.79	0
t_n262	878.54	545.33	1245.62	0
t_n263	1835.61	1539.69	2130.6	0
t_n264	822.481	507.91	1176.6	0
t_n265	2457.707	2217.81	2705.79	0
t_n266_TG-EUKARYA-ARCH	2324.093	2092.57	2568.83	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n267_LECA	1315.581	1206.41	1450.7	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n268	1182.832	1074.63	1311.84	0
t_n269	1005.193	908.03	1122.74	0
t_n270_FUNGI	702.856	596.99	817.94	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n271	516.413	415.79	626.99	0
t_n272_METAZOA	604.747	592.62	610.83	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n273_EUMETAZOA	566.947	561.27	579.76	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n274	440.972	380.84	493.29	0
t_n275	402.777	288.79	531.54	0
t_n276	1268.435	1162.27	1400.54	0
t_n277	1224.954	1124.83	1351.9	0
t_n278_ARCHAEPLASTIDA	1125.759	1039.79	1241.71	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n279	1025.186	926.12	1144.36	0
t_n280	800.582	721.18	895.54	0
t_n281_EMBRYOPHYTA	457.889	431.62	505.37	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n282_EUDICOT-MONOCOT	246.883	230.53	262.74	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n283	680.048	595.64	775.46	0
t_n284	186.826	137.2	245.13	0
t_n285	869.327	775.81	979.25	0
t_n286	710.014	568.63	848.07	0
t_n287	1037.838	933.41	1161.52	0
t_n288	967.889	836.04	1105.39	0
t_n289	543.282	420.16	672.55	0
t_n290_CG-FORAMINIFERA	585.108	525.33	692.21	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n291	476.965	345.23	623.71	0
t_n292	2072.868	1826.92	2325.98	0
t_n293	1821.025	1529.25	2105.84	0
t_n294	2348.718	2097.52	2606.96	0
t_n295	2245.737	1998	2502.05	0
t_n296	465.132	215.74	809.21	0
t_n297	3042.92	2742.44	3318.31	0
t_n298	2814.994	2336.83	3197.86	0
t_n299	2450.317	1965.63	2861.71	0
t_n300	2223.58	1618.11	2716.06	0
t_n301	3368.386	3252.95	3499.95	0
t_n302	3318.86	3208.22	3447.94	0
t_n303	3161.837	2970.34	3330.96	0
t_n304	3173.197	3079.32	3292.62	0
t_n305_TG-OXYPHOTOBACTERIA	2981.972	2945.99	3073.74	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n306_CG-OXYPHOTOBACTERIA	2228.262	2012.21	2462.35	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n307	1919.621	1696.96	2169.96	0
t_n308	1747.674	1540.15	1990.79	0
t_n309_ARCHAEPLASTIDA-DUP1	1125.759	1039.79	1241.71	[#6]
t_n310	800.582	721.18	895.54	0
t_n311_EMBRYOPHYTA-DUP1	457.889	431.62	505.37	[#5]
t_n312_EUDICOT-MONOCOT-DUP1	246.883	230.53	262.74	[#4]
t_n313	680.048	595.64	775.46	0
