Mean_time	Mean_qlow	Mean_qup	Priors
t_n247_ROOT	4487.061	4400.47	4519.16	U(4.520,1e-300)
t_n248_LUCA	4257.52	4096.26	4389.01	[#1 B{3.3470,4.5200,1e-300,1e-300}]
t_n249	3535.631	3213.21	3831.66	0
t_n250	3366.407	3030.34	3680.44	0
t_n251	2863.418	1827.15	3512.18	0
t_n252	2712.422	1754.51	3374.76	0
t_n253	3298.414	2957.14	3620.09	0
t_n254	3228.222	2892.06	3546.99	0
t_n255	3132.81	2761.04	3477.26	0
t_n256	3037.176	2653.77	3396.51	0
t_n257	2650.242	2066.47	3157.5	0
t_n258	978.589	551.59	1510.76	0
t_n259	474.501	7.55	1268.55	0
t_n260	2746.094	2326.61	3142.67	0
t_n261	1974.083	1475.51	2474.59	0
t_n262	1414.819	859.79	2003.05	0
t_n263	1130.285	628.4	1707.38	0
t_n264	411.052	19.37	1095.9	0
t_n265	2321.014	1708.98	2862.17	0
t_n266	958.492	47.17	2116.25	0
t_n267	2950.15	2604.3	3285.73	0
t_n268_TG-EUKARYA-ARCH	2881.529	2528.89	3223.99	[#7 B{1.6191,3.4480,1e-300,1e-300}]
t_n269_LECA	1554.183	1319.15	1808.7	[#12 B{1.0856,1.8796,0.0250,0.0250}]
t_n270	1440.864	1174.19	1720.96	0
t_n271	1108.821	867.57	1391.28	0
t_n272_FUNGI	857.286	598.49	1152.57	[#2 B{0.3921,1.8910,1e-300,0.0250}]
t_n273	363.153	47.46	808.57	0
t_n274_METAZOA	596.17	576.7	609.43	[#13 B{0.5740,0.6090,1e-300,0.0250}]
t_n275_EUMETAZOA	573.673	561.64	589.95	[#3 B{0.5611,0.5908,1e-300,0.0250}]
t_n276	279.818	17.18	559.2	0
t_n277	635.793	23.54	1364.06	0
t_n278	1517.414	1284.08	1769.58	0
t_n279	1456.002	1231.91	1700.26	0
t_n280_ARCHAEPLASTIDA	1387.099	1170.72	1622.68	[#6 B{1.0300,1.8796,1e-300,1e-300}]
t_n281	1271.803	1013.96	1538.91	0
t_n282	973.77	769.91	1206.64	0
t_n283_EMBRYOPHYTA	472.222	432.58	515.12	[#5 B{0.4305,0.5155,1e-300,0.0250}]
t_n284_EUDICOT-MONOCOT	185.647	127.78	246.99	[#4 B{0.1250,0.2472,1e-300,0.0250}]
t_n285	885.544	665.46	1127.85	0
t_n286	448.256	40.94	910.92	0
t_n287	1075.896	836.12	1332.48	0
t_n288	586.294	4.98	1233.94	0
t_n289	1194.836	951.68	1462.65	0
t_n290	616.17	115.9	1139.04	0
t_n291	251.958	8.3	735.55	0
t_n292_CG-FORAMINIFERA	667.605	530.02	900.6	[#11 B{0.5225,1.8910,1e-300,1e-300}]
t_n293	388.542	210.27	623.86	0
t_n294	2387.117	1910.64	2827.95	0
t_n295	2115.862	1577.29	2616.93	0
t_n296	2712.48	2065.49	3174.15	0
t_n297	2533.756	1900.4	3045.35	0
t_n298	1577.811	345.19	2644.81	0
t_n299	720.321	25.6	1884.73	0
t_n300	2844.036	2262.78	3354.68	0
t_n301	2651.337	1964.79	3232.72	0
t_n302	1278.804	74.2	2638.36	0
t_n303	839.952	46.99	2088.92	0
t_n304	3705.339	3469.77	3935.25	0
t_n305	3593.761	3324.92	3858.61	0
t_n306	3033.065	2018.6	3628.49	0
t_n307	3338.575	3097.13	3622.56	0
t_n308_TG-OXYPHOTOBACTERIA	3109.308	2951.23	3407.57	[#10 B{2.945,4.5200,1e-300,1e-300}]
t_n309_CG-OXYPHOTOBACTERIA	2225.691	1977.64	2607.63	[#9 B{2.0136,3.4480,0.0250,0.0250}]
t_n310	1958.101	1605	2367.98	0
t_n311	1681.573	1367.47	2074.01	0
t_n312_ARCHAEPLASTIDA-DUP1	1387.099	1170.72	1622.68	[#6]
t_n313	973.77	769.91	1206.64	0
t_n314_EMBRYOPHYTA-DUP1	472.222	432.58	515.12	[#5]
t_n315_EUDICOT-MONOCOT-DUP1	185.647	127.78	246.99	[#4]
t_n316	885.544	665.46	1127.85	0
t_n317	448.256	40.94	910.92	0
t_n318	1075.896	836.12	1332.48	0
t_n319	664.189	133.89	1148.88	0
t_n320	251.958	8.3	735.55	0
t_n321	537.881	26.29	1122.54	0
t_n322	942.622	533.22	1447.92	0
t_n323	868.678	499.05	1311.78	0
t_n324	503.586	234.47	875.18	0
t_n325	586.762	18.14	1273.26	0
t_n326	2048.39	110.79	3187.25	0
t_n327	3509.569	3177.06	3793.29	0
t_n328	3175.851	2585	3634.02	0
t_n329_TG-EUKARYA-MITO	2808.123	2001.7	3450.75	[#8 B{1.0856,4.5200,0.0250,1e-300}]
t_n330	1440.864	1174.19	1720.96	0
t_n331	1108.821	867.57	1391.28	0
t_n332_FUNGI-DUP1	857.286	598.49	1152.57	[#2]
t_n333_METAZOA	596.17	576.7	609.43	[#13]
t_n334_EUMETAZOA-DUP1	573.673	561.64	589.95	[#3]
t_n335	279.818	17.18	559.2	0
t_n336	635.793	23.54	1364.06	0
t_n337	1925.773	1337.82	2818.41	0
t_n338_ARCHAEPLASTIDA-DUP2	1387.099	1170.72	1622.68	[#6]
t_n339	973.77	769.91	1206.64	0
t_n340_EMBRYOPHYTA-DUP2	472.222	432.58	515.12	[#5]
t_n341_EUDICOT-MONOCOT-DUP2	185.647	127.78	246.99	[#4]
t_n342	885.544	665.46	1127.85	0
t_n343	448.256	40.94	910.92	0
t_n344	1075.896	836.12	1332.48	0
t_n345	961.757	46.83	2214.1	0
t_n346	2418.222	1648.19	3065.09	0
t_n347	1989.989	1285.75	2650.07	0
t_n348	1533.381	917.48	2196.82	0
t_n349	756.334	50.1	1763.99	0
t_n350	3391.844	3032.13	3703.59	0
t_n351	3303.719	2919.49	3637.89	0
t_n352	3224.939	2823.57	3576.41	0
t_n353	3139.507	2717.63	3514.76	0
t_n354	2732.42	2147.38	3221.32	0
t_n355	471.098	25.62	1266.02	0
t_n356	3001.333	2540.07	3409.9	0
t_n357	2809.967	2255.07	3277.21	0
t_n358	2454.748	1739.35	3046.77	0
t_n359	2611.916	1968.88	3149.69	0
t_n360	984.368	53.96	2217.15	0
t_n361	2429.442	1719.82	3029.39	0
t_n362	2327.321	1635.48	2937.25	0
t_n363	1973.37	1203.96	2677.83	0
t_n364	816.31	42.45	1974.69	0
t_n365	2954.142	2352.74	3419.7	0
t_n366	2580.596	2008.46	3096.74	0
t_n367	2306.487	1755.34	2815.3	0
t_n368_LUCA-DUP	4257.52	4096.26	4389.01	[#1]
t_n369	3705.339	3469.77	3935.25	0
t_n370	3509.569	3177.06	3793.29	0
t_n371	3391.844	3032.13	3703.59	0
t_n372	3324.963	2948.58	3651.33	0
t_n373	3212.566	2790.31	3575.96	0
t_n374	3082.778	2629.59	3479.57	0
t_n375	2709.357	2177.59	3193.21	0
t_n376	2546.529	2006.67	3054.32	0
t_n377	891.359	45.44	2098.46	0
t_n378	2306.487	1755.34	2815.3	0
t_n379	2732.42	2147.38	3221.32	0
t_n380	471.098	25.62	1266.02	0
t_n381	2801.995	2153.74	3318.75	0
t_n382	2490.857	1702.86	3134.9	0
t_n383	1075.15	57.03	2450.78	0
t_n384	2899.452	1984.41	3487.79	0
t_n385	2488.772	1643.81	3179.41	0
t_n386	1510.164	336.19	2696.45	0
t_n387	808.437	39.15	2099.12	0
t_n388	2839.673	1842.07	3491	0
t_n389	2148.404	1183.05	3019.45	0
t_n390	3175.851	2585	3634.02	0
t_n391_TG-EUKARYA-MITO-DUP	2808.123	2001.7	3450.75	[#8]
t_n392	2371.022	1594.43	3189.97	0
t_n393	1440.864	1174.19	1720.96	0
t_n394	1108.821	867.57	1391.28	0
t_n395_FUNGI-DUP2	857.286	598.49	1152.57	[#2]
t_n396	363.153	47.46	808.57	0
t_n397_METAZOA	596.17	576.7	609.43	[#13]
t_n398_EUMETAZOA-DUP2	573.673	561.64	589.95	[#3]
t_n399	279.818	17.18	559.2	0
t_n400	635.793	23.54	1364.06	0
t_n401	1925.773	1337.82	2818.41	0
t_n402_ARCHAEPLASTIDA-DUP3	1387.099	1170.72	1622.68	[#6]
t_n403	973.77	769.91	1206.64	0
t_n404_EMBRYOPHYTA-DUP3	472.222	432.58	515.12	[#5]
t_n405_EUDICOT-MONOCOT-DUP3	185.647	127.78	246.99	[#4]
t_n406	885.544	665.46	1127.85	0
t_n407	448.256	40.94	910.92	0
t_n408	1075.896	836.12	1332.48	0
t_n409	538.927	26	1120.68	0
t_n410	251.958	8.3	735.55	0
t_n411	1739.109	691.83	3010.53	0
t_n412	388.542	210.27	623.86	0
t_n413_CG-FORAMINIFERA-DUP1	667.605	530.02	900.6	[#11]
t_n414	2159.963	1455.17	2799.68	0
t_n415	1989.989	1285.75	2650.07	0
t_n416	1533.381	917.48	2196.82	0
t_n417	756.334	50.1	1763.99	0
t_n418	3593.761	3324.92	3858.61	0
t_n419	3033.065	2018.6	3628.49	0
t_n420	2820.45	1873.02	3458.92	0
t_n421	3338.575	3097.13	3622.56	0
t_n422_TG-OXYPHOTOBACTERIA-DUP	3109.308	2951.23	3407.57	[#10]
t_n423_CG-OXYPHOTOBACTERIA-DUP	2225.691	1977.64	2607.63	[#9]
t_n424	1958.101	1605	2367.98	0
t_n425	1681.573	1367.47	2074.01	0
t_n426_ARCHAEPLASTIDA-DUP4	1387.099	1170.72	1622.68	[#6]
t_n427	973.77	769.91	1206.64	0
t_n428	885.544	665.46	1127.85	0
t_n429	448.256	40.94	910.92	0
t_n430_EMBRYOPHYTA-DUP4	472.222	432.58	515.12	[#5]
t_n431	1075.896	836.12	1332.48	0
t_n432	565.932	153.7	1013.44	0
t_n433	319.412	27.96	766.79	0
t_n434	942.622	533.22	1447.92	0
t_n435	868.678	499.05	1311.78	0
t_n436	503.586	234.47	875.18	0
t_n437	2048.39	110.79	3187.25	0
t_n438	3535.631	3213.21	3831.66	0
t_n439	3366.407	3030.34	3680.44	0
t_n440	2863.418	1827.15	3512.18	0
t_n441	2712.422	1754.51	3374.76	0
t_n442	3298.414	2957.14	3620.09	0
t_n443	3228.222	2892.06	3546.99	0
t_n444	3132.81	2761.04	3477.26	0
t_n445	3037.176	2653.77	3396.51	0
t_n446	2746.094	2326.61	3142.67	0
t_n447	1974.083	1475.51	2474.59	0
t_n448	1723.709	1173.62	2269.21	0
t_n449	1469.616	926.69	2031.9	0
t_n450	2321.014	1708.98	2862.17	0
t_n451	958.492	47.17	2116.25	0
t_n452	2650.242	2066.47	3157.5	0
t_n453	978.589	551.59	1510.76	0
t_n454	474.501	7.55	1268.55	0
t_n455	2950.15	2604.3	3285.73	0
t_n456_TG-EUKARYA-ARCH-DUP	2881.529	2528.89	3223.99	[#7]
t_n457_LECA-DUP	1554.183	1319.15	1808.7	[#12]
t_n458	1440.864	1174.19	1720.96	0
t_n459	1108.821	867.57	1391.28	0
t_n460_FUNGI-DUP	857.286	598.49	1152.57	[#2]
t_n461	363.153	47.46	808.57	0
t_n462_METAZOA	596.17	576.7	609.43	[#13]
t_n463_EUMETAZOA-DUP3	573.673	561.64	589.95	[#3]
t_n464	279.818	17.18	559.2	0
t_n465	635.793	23.54	1364.06	0
t_n466	1517.414	1284.08	1769.58	0
t_n467	1456.002	1231.91	1700.26	0
t_n468_ARCHAEPLASTIDA-DUP5	1387.099	1170.72	1622.68	[#6]
t_n469	1271.803	1013.96	1538.91	0
t_n470	973.77	769.91	1206.64	0
t_n471_EMBRYOPHYTA-DUP5	472.222	432.58	515.12	[#5]
t_n472_EUDICOT-MONOCOT-DUP4	185.647	127.78	246.99	[#4]
t_n473	885.544	665.46	1127.85	0
t_n474	448.256	40.94	910.92	0
t_n475	1075.896	836.12	1332.48	0
t_n476	586.294	4.98	1233.94	0
t_n477	1194.836	951.68	1462.65	0
t_n478	616.17	115.9	1139.04	0
t_n479	251.958	8.3	735.55	0
t_n480_CG-FORAMINIFERA-DUP2	667.605	530.02	900.6	[#11]
t_n481	388.542	210.27	623.86	0
t_n482	2387.117	1910.64	2827.95	0
t_n483	2115.862	1577.29	2616.93	0
t_n484	2712.48	2065.49	3174.15	0
t_n485	2533.756	1900.4	3045.35	0
t_n486	1577.811	345.19	2644.81	0
t_n487	720.321	25.6	1884.73	0
t_n488	2844.036	2262.78	3354.68	0
t_n489	2464.345	1703.21	3127.65	0
t_n490	1278.804	74.2	2638.36	0
t_n491	839.952	46.99	2088.92	0
